date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10,OpptPosTotalPointsAverage5,opptPitchMean,opptPitchVar,opptPitchMean10,opptPitchMean5,opptPitchMeanHA,team_averageRuns,team_averageRuns10,team_averageRuns5,oppt_averageRuns,oppt_averageRuns10,oppt_averageRuns5
20160615,C.J. Cron,1B,543068,min,28.9,0.7243107769,0,0.2977728984,0.4584648424,0.5448325523,0.1130617978,0.1493651979,0.464124987,0.5304270415,0.0769230769,0.7099609351,0.2282527881,0.7453245819,0.4309288201,0.2282527881,0.3146496815,0.3651809115,0.5437699584,0.2653721683,0.3780487805,0.5630918379,0.4001768347,0.3404761905,0.27,0.2771392082,0.6428571429,0.55
20160615,Chris Davis,1B,448801,bos,9.2,0.2305764411,1,0.8558814304,0.7745176265,0.8248362862,0.9046699438,0.5795369679,1,0.9206771013,0.6923076923,0.3777567306,0.2597273854,0.5279625967,0.3401104898,0.2597273854,0.2318471338,0.6751212078,0.4819389731,0.7766990291,0.7926829268,0.6624609858,0.5971538041,0.6666666667,0.6,1,0.7414965986,1
20160615,Dae-Ho Lee,1B,493193,tam,0,0,1,0.5222239649,1,1,0.5649578652,0.6333084391,0.2805006301,0.6055778481,0.4615384615,0.3061623877,0.5506107276,0.3510160043,0.1616235,0.5506107276,0.0721868365,0.4448473075,0.6726115559,0.1262135922,0.4512195122,0.5526817367,0.6843641671,0.4285714286,0.5,0.3986498814,0.5922619048,0.55
20160615,Edwin Encarnacion,1B,429665,phi,37.1,0.9298245614,1,0.8530740276,0.934729506,0.9509684816,1,1,0.5615697272,0.8166139619,0.4615384615,0.4642948529,0.4936802974,0.6951537493,0.6938790165,0.4936802974,0.5974522293,0.4396138097,0.746544172,0.1262135922,0.1951219512,0.5615151808,0.4623489014,0.7261904762,0.99,0.0437679817,0.4047619048,0.35
20160615,Eric Hosmer,1B,543333,cle,22.4,0.5614035088,0,0.7376568381,0.4473011565,0.5339670548,0.3068820225,0.3053024645,0.8007048992,0.784472908,0.6538461538,0.2324775093,0.2907889302,0.4196187736,0.2756299129,0.2907889302,0.3082802548,0.6231881631,0.7954092952,0.7378640777,0.7987804878,0.7841380342,0.2363808018,0,0.23,0.5409017587,0.319047619,0.35
20160615,Freddie Freeman,1B,518692,cin,39.9,1,0,0.4677070263,0.3985384908,0.4855333227,0.419241573,0.3250186706,0.4607141842,0.6670165555,0.3076923077,1,0.8163568773,0.6538841935,1,0.8163568773,0.8292993631,0.2721418822,0,0.3300970874,0.4146341463,0,0,0.3333333333,0.27,0.439159053,0.5476190476,0.23
20160615,Hanley Ramirez,1B,434670,bal,34.9,0.8746867168,0,0.5689303639,0.1785360592,0.2425137,0.3261436597,0.2942494399,0.4913829858,0.5578778135,0.7307692308,0.3971159053,0.4594795539,0.6813522748,0.5134330359,0.4594795539,0.8076433121,0.4040260251,0.1826851641,0.4530744337,0.493902439,0.5791801761,1,0.7414965986,1,0.5971538041,0.6666666667,0.6
20160615,James Loney,1B,425766,pit,9.5,0.2380952381,0,0.061402133,0.1099418605,0.1557324695,0,0.0836445108,0,0.9862480402,0.5384615385,0.5652225489,0.1895910781,0.2064376911,0.5779573713,0.1895910781,0.1740976645,0.2826088777,0.9231196788,0.0873786408,0,0.3001345742,0.1943076081,0.1101190476,0,0.5926128646,0.2976190476,0.1
20160615,Joey Votto,1B,458015,atl,24.7,0.619047619,1,0.6945263488,0.3219887357,0.4059776717,0.5632022472,0.2616878267,0.5967767914,0.8863304191,0,0.6224103883,1,0.9094587304,0.790842461,1,0.9579617834,0.2242930591,0.7544826794,0.5631067961,0.743902439,0.5299687886,0.439159053,0.5476190476,0.23,0,0.3333333333,0.27
20160615,John Jaso,1B,444379,nym,15.2,0.380952381,1,0.3807245922,0.1042920683,0.1482750423,0.1889044944,0.0873786408,0.3778695747,0.515665276,0.6153846154,0.307182426,0.4624535316,0.5988131631,0.2473813718,0.4624535316,0.3813163482,0.7518798724,0.6346906781,0.7087378641,0.487804878,0.820189161,0.5926128646,0.2976190476,0.1,0.1943076081,0.1101190476,0
20160615,Jonathan Lucroy,1B,518960,sfo,6,0.1503759398,1,0.7635037641,0.5447769603,0.6262900465,0.3034585674,0.3412994772,0.5060304888,0.7817358029,0.8461538462,0.3143838354,0.3390334572,0.4147635317,0.2802524015,0.3390334572,0.5184713376,0.7487921087,0.497013482,0.6504854369,0.6707317073,0.8359633034,0.3444879514,0.3095238095,0.35,0.442702891,0.3779761905,0.47
20160615,Jose Abreu,1B,547989,det,3,0.0751879699,0,0.5180834379,0.2166688924,0.2880984618,0.7127808989,0.4767737117,0.6699195619,0.6618080838,0.5769230769,0.5184341146,0.5420074349,0.5819996404,0.5807141566,0.5420074349,0.6484076433,0.1744492267,0.1940106883,0.4077669903,0.3658536585,0.3470027426,0.3393541325,0.5238095238,0.63,0.5882138296,0.7619047619,0.75
20160615,Justin Bour,1B,571506,sdg,6.2,0.1553884712,1,0.424576537,0.6092432216,0.6844607562,0.1598314607,0.3465272591,0.4269567112,0.5370705004,0.2692307692,0.6461477508,0.6513011152,0.8097914044,0.6455960741,0.6513011152,0.7210191083,0,0.0384549747,0,0.2073170732,0.0757098269,0.3506659369,0.7142857143,0.71,0.3166435097,0.3333333333,0.23
20160615,Logan Morrison,1B,489149,sea,6.5,0.1629072682,0,0.4519134253,0.4953477939,0.5801767215,0.475684691,0.2449589246,0.1711086056,0.518893997,0.6153846154,0.3028553367,0.5137546468,0.5682431217,0.30687348,0.5137546468,0.5460721868,0.4762482939,0.4394782719,0.2233009709,0.4634146341,0.5930596802,0.3986498814,0.5922619048,0.55,0.6843641671,0.4285714286,0.5
20160615,Luis Valbuena,1B,472528,stl,6,0.1503759398,1,0.3081242158,0.2705227137,0.3497256477,0.3153089888,0.2778192681,0.3230977669,0.4651749887,0.6538461538,0.338799947,0.5990440786,0,0.6958865217,0.5990440786,0.2794055202,0.3526581982,0.3911485295,0.6213592233,0.6341463415,0.5047328106,0.3823732674,0.2857142857,0.15,0.8540412334,0.9136904762,0.75
20160615,Mark Reynolds,1B,448602,nyy,6.5,0.1629072682,0,0.4576693852,0.2417690311,0.3171988389,0.3311095506,0.3427931292,0.5984632439,0.5963567272,0.5,0.3294849244,0.3226765799,1,0.174547784,0.3226765799,0.4866242038,0.4545669595,0.1186022051,0.6019417476,0.6097560976,0.5488962454,0.7182995804,0.880952381,0.8,0.3167305236,0.6428571429,0.35
20160615,Matt Adams,1B,571431,hou,0,0,0,0.7313989962,0.5342774792,0.6166094904,0.6976825843,0.282798108,0.873307626,0.7974409397,0.5,0.493349489,0.6936802974,0.3975903614,0.5734184217,0.6936802974,0.6428874735,0.396136004,0.7781443768,0.2718446602,0.3658536585,0.4353315049,0.8540412334,0.9136904762,0.75,0.3823732674,0.2857142857,0.15
20160615,Miguel Cabrera,1B,408234,chw,3,0.0751879699,1,0.8179265997,0.7482971928,0.8033224263,0.441011236,0.3375653473,0.461945863,0.1666046611,0.5384615385,0.355284474,0.8594795539,0.8857219924,0.5825897131,0.8594795539,0.6280254777,0.7407408958,0.5777632402,0.427184466,0.6341463415,0.79810839,0.5882138296,0.7619047619,0.75,0.3393541325,0.5238095238,0.63
20160615,Mike Napoli,1B,435063,kan,0,0,1,0.8244510665,0.4207415209,0.5077881163,0.2471910112,0.1935772965,0.4415094697,0.9574552895,0.6153846154,0.3502304042,0.3933085502,0.073547923,0.091231605,0.3933085502,0.3146496815,0.4657812984,0.7286917273,0.1165048544,0.1463414634,0.7618301336,0.5409017587,0.319047619,0.35,0.2363808018,0,0.23
20160615,Mitch Moreland,1B,519048,oak,3,0.0751879699,1,0.4077007528,0.2792768211,0.3594662868,0.8326645265,0.6221060493,0.3080902347,0.51146661,0.3461538462,0.4970131178,0.9822623473,0.6101870167,0.7271300889,0.9822623473,0.876433121,0.3273322559,0.6713332822,0.4660194175,0.5,0.5413252627,0.6117945911,0.5547619048,0.67,0.305328943,0.4583333333,0.67
20160615,Paul Goldschmidt,1B,502671,lad,6.5,0.1629072682,0,0.9635821832,0.6578217998,0.7269511866,0.7935393258,0.4182225541,0.9659677679,0.997090165,0.6153846154,0.1276610499,0.5360594796,0.4804441647,0.1673819985,0.5360594796,0.7210191083,1,0.5106945788,1,1,1,0.4623489014,0.4761904762,0.51,0.3659197337,0.3571428571,0.23
20160615,Ryan Zimmerman,1B,475582,chc,3,0.0751879699,0,0.561229611,0.4790014161,0.5646150675,0.1636235955,0.0186706497,0.5133731892,0.6520687731,1,0,0.3472118959,0.2643859018,0,0.3472118959,0.1146496815,0.5582404562,0.3958993054,0.5533980583,0.4024390244,0.6732761346,0.5486225141,1,0.71,0.82484948,0.619047619,0.63
20160615,Tommy Joseph,1B,571830,tor,0,0,0,0.7022741531,0.7863160544,0.8344315947,0.5310995185,0.2533233757,0.5810965731,0.7289203051,0.6923076923,0.3413027557,0.741511772,0.7074267218,0.1311889911,0.741511772,0.6802547771,0.5896414426,0.3985030276,0.6796116505,0.6341463415,0.6246060723,0.0437679817,0.4047619048,0.35,0.4623489014,0.7261904762,0.99
20160615,Wil Myers,1B,571976,mia,9.5,0.2380952381,0,0.906838143,0.8548655645,0.8891829922,0.9508426966,0.3829723674,0.8507110576,0.7865988148,0.6153846154,0.3352957372,0.7182156134,0.5200953066,0.4682844395,0.7182156134,0.6025477707,0.2232966012,0.2120364576,0.2718446602,0.4024390244,0.4305996408,0.3166435097,0.3333333333,0.23,0.3506659369,0.7142857143,0.71
20160615,Yonder Alonso,1B,475174,tex,3,0.0751879699,0,0,0,0,0.3297552167,0.2053771471,0.0637062162,0.1877042864,0.8461538462,0.3079906327,0.5762907889,0.5948120842,0.216149324,0.5762907889,0.4101910828,0.2808650762,0.8694262528,0.4466019417,0.487804878,0.3136544566,0.305328943,0.4583333333,0.67,0.6117945911,0.5547619048,0.67
20160616,Adrian Gonzalez,1B,408236,mil,0,0,0,0.4224233249,0.2805379993,0.3613850184,0.1472148541,0.2067818298,0.0966031246,0.5597703624,0.5,0.5782320437,0.144642181,0.7218331303,0.5737387942,0.144642181,0.2123188406,0.705004904,0.3314266058,0.4315789474,0.4259259259,0.6666666667,0.3379063586,0,0.1698113208,0.3046699875,0.2258064516,0.2830188679
20160616,Byungho Park,1B,666560,nyy,3,0.078125,0,0.4258934799,0.4293271813,0.516806186,0.0244410762,0.0255918106,0.3867912938,0.3387728741,0.5454545455,0.2585644706,0.1489019311,0.9788367844,0.1002474411,0.1489019311,0.447826087,0.765433763,0.4088833409,0.7894736842,0.8333333333,0.9333333333,0.2416438356,0.5806451613,0.5094339623,0.2876712329,0.7419354839,0.2358490566
20160616,Chris Carter,1B,474892,lad,28.2,0.734375,1,0.7429363635,0.8168281136,0.85920576,0.506051061,0.2380038388,0.3700730973,0.4832149264,0.7272727273,0,0.3405906853,0.1256090134,0.0934455863,0.3405906853,0.4916666667,0.653156943,0.7322968679,0.5052631579,0.2777777778,0.951112,0.3046699875,0.2258064516,0.2830188679,0.3379063586,0,0.1698113208
20160616,Chris Davis,1B,448801,bos,9.7,0.2526041667,1,0.931753619,0.7631969795,0.8158314915,0.8111737401,0.4197056942,1,0.8190599211,0.8181818182,0.2782053466,0.0755125223,0.3213053187,0.2690664001,0.0755125223,0.2695652174,0,0.3904933929,0.1684210526,0.2592592593,0.0533333333,0.5785388128,0.7419354839,0.5660377358,1,0.8940092166,0.8018867925
20160616,Clint Robinson,1B,519208,sdg,6.5,0.1692708333,1,0.215574872,0.1323033691,0.185156065,0.4635278515,0.3122200896,0.4551485493,0.2656620022,0.3181818182,0.5659369698,0.54846649,0.6601705238,0.5572104323,0.54846649,0.5884057971,0,0.0836391032,0.1684210526,0.1481481481,0.5466666667,0.5350684932,1,0.4716981132,0.3046699875,0.3548387097,0.1320754717
20160616,Dae-Ho Lee,1B,493193,tam,25.7,0.6692708333,1,0.5139231463,0.9832345595,0.9875437702,0.4903846154,0,0.1817195274,0.4901471116,0.5454545455,0.1936518827,0.2293503543,0.0064453918,0.0675823854,0.2293503543,0,0.6352792975,0,0,0,0,0.655890411,0.3870967742,0.1886792453,0.3707762557,0.4637096774,0.4245283019
20160616,David Freese,1B,501896,nym,0,0,1,0.7517818565,0.2674205792,0.3467738161,0.8076923077,0.3250159949,0.7409856877,0.5370362397,0.7272727273,0.1879737351,0.321090496,0.0764819326,0.1971622869,0.321090496,0.1260869565,0.5616815957,0.411719479,0.5368421053,0.6666666667,0.7946666667,0.562307363,0.1370967742,0,0.2105022831,0.3548387097,0.3773584906
20160616,Edwin Encarnacion,1B,429665,phi,38.4,1,1,1,1,1,1,1,0.6270091525,0.864140653,0.5,0.4189560482,0.4947936388,0.8191230207,0.6944395617,0.4947936388,0.7188405797,0.9642400606,0.5600317749,0.6842105263,0.1481481481,1,0.4581587429,0.8483870968,1,0.004358655,0.1612903226,0.1320754717
20160616,Eric Hosmer,1B,543333,det,6.5,0.1692708333,0,0.8402537976,0.4567304133,0.5436411757,0.375331565,0.1924504159,0.8386637728,0.7801363473,0.6363636364,0.4435912414,0.370408936,0.5744518879,0.4842814068,0.370408936,0.4210144928,1,0.8884192011,1,0.8148148148,0.84,0.2409246575,0.0967741935,0.320754717,0.5638356164,0.7741935484,0.7735849057
20160616,Freddie Freeman,1B,518692,cin,31.4,0.8177083333,0,0.5990269958,0.5118419092,0.5961793134,0.6173740053,0.4749840051,0.5269968673,0.7315679943,0.3181818182,1,0.8686103749,1,1,0.8686103749,0.981884058,0.6986645222,0.1953897859,0.7263157895,0.8333333333,0.96,0,0.3548387097,0.358490566,0.4406600249,0.5161290323,0.3962264151
20160616,Hanley Ramirez,1B,434670,bal,0,0,0,0.698249613,0.259679772,0.3380723486,0.4285714286,0.4420985285,0.5491103421,0.5759885181,0.8181818182,0.3220204816,0.5476145399,0.6631648396,0.5149905519,0.5476145399,1,0.0929674753,0.1971112624,0.1157894737,0.2037037037,0.5933333333,1,0.8940092166,0.8018867925,0.5785388128,0.7419354839,0.5660377358
20160616,James Loney,1B,425766,pit,3,0.078125,0,0.1114532124,0.0889124007,0.1280173151,0,0.1388355726,0.0776326297,0,0.5909090909,0.5265474588,0,0.5017762891,0.5009397353,0,0.2246376812,0.6352792975,0.5352515165,0.6947368421,0.8333333333,0.4586666667,0.2105022831,0.3548387097,0.3773584906,0.562307363,0.1370967742,0
20160616,Joey Votto,1B,458015,atl,12,0.3125,1,0.8002279416,0.3414156729,0.4271336398,0.5915119363,0.3608445298,0.6323430046,0.8951130248,0,0.5707398033,1,0.7848660171,0.7528969536,1,0.8210144928,0.418353639,0.5587038823,0.0631578947,0.0555555556,0.5523813333,0.4406600249,0.5161290323,0.3962264151,0,0.3548387097,0.358490566
20160616,Logan Morrison,1B,489149,sea,3.5,0.0911458333,0,0.491248065,0.4848196151,0.5706490571,0.1494529178,0.2181701855,0.126261799,0.8901040545,0.6818181818,0.2071660216,0.3934115865,0.5198436866,0.2287545466,0.3934115865,0.4115942029,0.9141817235,0.2125605235,0.7578947368,0.787037037,0.6133333333,0.3707762557,0.4637096774,0.4245283019,0.655890411,0.3870967742,0.1886792453
20160616,Miguel Cabrera,1B,408234,kan,22.2,0.578125,1,0.8745130726,0.745840835,0.8015616333,0.2891246684,0.330134357,0.4198386535,0.0539504844,0.7272727273,0.251587738,0.1489019311,0,0,0.1489019311,0.1416666667,0.7979723794,0.5208132376,0.9754385965,0.9259259259,0.7022213333,0.5638356164,0.7741935484,0.7735849057,0.2409246575,0.0967741935,0.320754717
20160616,Prince Fielder,1B,425902,oak,3.5,0.0911458333,1,0.2114923367,0.0504561426,0.0746567849,0.3101458886,0.2871401152,0.1857020005,0.0965195551,0.3636363636,0.4426355246,0.7435630443,0.7780146163,0.6264721392,0.7435630443,0.6188405797,0.4493443469,0,0.5473684211,0.4814814815,0,0.6106475716,0.6741935484,0.6603773585,0.2876712329,0.5362903226,0.7358490566
20160616,Tommy Joseph,1B,571830,tor,9.2,0.2395833333,0,0.6849643629,0.7826595662,0.8316955361,0.3245547556,0.0153550864,0.4715493765,0.8757517043,0.8181818182,0.2315924562,0.5497917456,0.3136419001,0.0398653749,0.5497917456,0.1797101449,0.6317046981,0.6765773945,0.4421052632,0.3888888889,0.8761893333,0.004358655,0.1612903226,0.1320754717,0.4581587429,0.8483870968,1
20160616,Wil Myers,1B,571976,was,33.9,0.8828125,0,0.9868338238,0.8421001068,0.8792835882,0.7307692308,0.2067818298,0.8477343926,1,1,0.0497090737,0.4528587656,0.134135201,0.2286283471,0.4528587656,0.2449275362,0.8069112021,1,0.6,1,0.7466666667,0.3046699875,0.3548387097,0.1320754717,0.5350684932,1,0.4716981132
20160616,Yonder Alonso,1B,475174,tex,3,0.078125,0,0,0,0,0.1318681319,0.1823416507,0,0.0912809473,1,0.2032435282,0.409693298,0.503501827,0.1304857327,0.409693298,0.1177536232,0.6352792975,0.2323536087,0.5368421053,0.4722222222,0.9733333333,0.2876712329,0.5362903226,0.7358490566,0.6106475716,0.6741935484,0.6603773585
20160617,Adrian Gonzalez,1B,408236,mil,6,0.1941747573,0,0.3584103153,0.2794858058,0.3616392432,0.2858024691,0.0740740741,0.0830718315,0.4959846457,0.4583333333,0.6174984445,0.1631324094,0.7243550179,0.5494822962,0.1631324094,0.1604477612,0.627531678,0.5433571988,0.9117647059,0.8157894737,0.2482276596,0.3601367475,0.0571428571,0.1538461538,0.33813916,0.2285714286,0.2307692308
20160617,Albert Pujols,1B,405395,oak,6,0.1941747573,1,0.5151402092,0.3948357223,0.4837072468,0.2117283951,0.2556360709,0.5731784839,0.5264912369,0.2916666667,0.5003978396,0.4836053598,0.7576842365,0.6039477311,0.4836053598,0.5139925373,0.4373245709,0.3776059724,0.2450980392,0.4210526316,0.5787234043,0.4260171338,0.3428571429,0.4807692308,0.2802984067,0.2857142857,0.6538461538
20160617,Anthony Rizzo,1B,519203,pit,15.2,0.4919093851,0,1,0.8631140119,0.8962143964,0.6907407407,0.6048711755,0.7063073244,0.973016314,0.5,0.5832483208,0.2186508599,0.4870180636,0.4935544171,0.2186508599,0.118159204,0.6242326846,0.5556325983,0.362745098,0.6842105263,0.5,0.8343858961,0.5178571429,0.4807692308,0.5756742049,0.0571428571,0.0480769231
20160617,Brandon Belt,1B,474832,tam,30.9,1,1,0.6900174609,0.4235896396,0.5125000257,0.6335978836,0.6360708535,0.6630207755,0.6344259811,0.4583333333,0.300705988,0.3133244281,0.4238159898,0.1770300276,0.3133244281,0.2885572139,0.7045931133,0.514358732,0.931372549,0.6666666667,0.8475170213,0.4699561207,0.4214285714,0.6730769231,0.3820184472,0.2607142857,0.3846153846
20160617,Chris Carter,1B,474892,lad,3,0.0970873786,1,0.7022549883,0.8268608478,0.8677101923,0.7524691358,0.4096215781,0.4432482065,0.5682105157,0.625,0.1451865754,0.6302178995,0.4095790643,0.2030324891,0.6302178995,0.484141791,0.4409545523,0.1783733185,0.477124183,0.5350877193,0.6382978723,0.33813916,0.2285714286,0.2307692308,0.3601367475,0.0571428571,0.1538461538
20160617,Chris Davis,1B,448801,tor,3,0.0970873786,0,0.8215261092,0.7364079413,0.7945080696,0.9678240741,0.4438405797,0.4772014086,0.8081216223,0.75,0.3016559808,0.6242277509,0.0116035057,0.1087233918,0.6242277509,0.0111940299,0.8056947375,0.3456258067,0.8235294118,0.7368421053,0.9452893617,0.5980119996,0.6,0.4326923077,0.5206230054,1,1
20160617,Dae-Ho Lee,1B,493193,bos,0,0,1,0.5506439626,1,1,0.7885185185,0.3448738594,0.3353042671,0.5544345674,0.7083333333,0.3651542069,0.310318918,0.2468831009,0.3093759699,0.310318918,0.1604477612,0,0,0,0,0,0.6820094923,0.4,0.3365384615,1,0.55,0.0480769231
20160617,Eric Hosmer,1B,543333,det,25.9,0.8381877023,0,0.7353858552,0.4430755839,0.5316843234,0.5580246914,0.3550724638,0.8119204496,0.7030531845,0.5833333333,0.4998643959,0.5105610286,0.6121466486,0.4881252377,0.5105610286,0.4281716418,0.8613442908,0.3550542638,0.8235294118,0.6842105263,0.7538,0.2507608269,0.0857142857,0.2307692308,0.6121933945,0.5714285714,0.8461538462
20160617,Freddie Freeman,1B,518692,nym,21.5,0.6957928803,1,0.5840136105,0.5513236801,0.6339085003,0.9555555556,1,0.5058976662,0.7364639628,0.6666666667,0.2721595749,0.3527717482,0.043945192,0.2214351963,0.3527717482,0.1144278607,0.5644893311,0.4983313626,0.6470588235,0.6842105263,0.5531914894,0.0245745717,0.3714285714,0.4615384615,0.2320229247,0.2857142857,0.3846153846
20160617,Hanley Ramirez,1B,434670,sea,3,0.0970873786,0,0.5960720522,0.2634088263,0.343678813,0.5053240741,0.597826087,0.5181571433,0.5109096419,0.625,0.2947386071,0.5085886625,0.3685141752,0.2582899773,0.5085886625,0.1268656716,0.6448911332,0.1127862675,0.7058823529,0.5789473684,0.6565340426,1,0.55,0.0480769231,0.6820094923,0.4,0.3365384615
20160617,James Loney,1B,425766,atl,6,0.1941747573,0,0.0681122868,0.0730830063,0.1071196162,0.1790740741,0.1861916264,0.0343063558,0,0,0.6134545727,0.9096364168,0.4132823108,0.7357992303,0.9096364168,0.5531716418,0.4790617358,0,0.431372549,0.3859649123,0,0.2320229247,0.2857142857,0.3846153846,0.0245745717,0.3714285714,0.4615384615
20160617,Jedd Gyorko,1B,576397,tex,3,0.0970873786,0,0.5246765263,0.608542459,0.6852906987,0,0,0.5045052317,0.4133163291,0.9166666667,0.2709102922,0.5178660878,0.2921861499,0.171801259,0.5178660878,0.135261194,0.7989944059,0.4360990236,0.7058823529,0.6315789474,0.9432617021,0.8474199392,0.6785714286,0.1282051282,0.6304289424,0.4857142857,0.6923076923
20160617,Joe Mauer,1B,408045,nyy,3,0.0970873786,0,0.5349739579,0.1683948918,0.2317544504,0.5969135802,0.5414653784,0.5041924385,0.5198116066,0.5,0.3290123675,0.3363353648,0.6995021191,0.1453113398,0.3363353648,0.276119403,0.6566150804,0.1904388348,0.3921568627,0.2807017544,0.7411340426,0.234022865,0.3314285714,0.3076923077,0.2980209546,0.5428571429,0.2884615385
20160617,Joey Votto,1B,458015,hou,6,0.1941747573,1,0.7132239915,0.3292516846,0.4156880116,0.7246296296,0.5901771337,0.6337191117,0.8154073438,0.5,0.4646160557,0.5830689598,0,0.484540513,0.5830689598,0.2742537313,0.7911769894,0.3803448435,0.7941176471,0.4736842105,1,0.4413002597,0.3057142857,0.3076923077,0.3725261932,0.0035714286,0
20160617,John Jaso,1B,444379,chc,6,0.1941747573,1,0.399420956,0.1089588536,0.1557527751,0.3719907407,0.2469135802,0.3829396511,0.4468407495,1,0,0.0698781099,0.2514915854,0,0.0698781099,0,1,0.1875241557,0.7647058824,0.6315789474,1,0.5756742049,0.0571428571,0.0480769231,0.8343858961,0.5178571429,0.4807692308
20160617,Jose Abreu,1B,547989,cle,6.5,0.2103559871,1,0.4956198606,0.2179983516,0.2914931125,0.6765432099,0.665257649,0.3424379711,0.5517955452,0.625,0.2335417547,0.3968212556,0.4164094968,0.2873251491,0.3968212556,0.355721393,0.6750415368,0.4925807794,0.8725490196,0.4736842105,0.6276595745,0.3334660504,0.4571428571,0.5769230769,0.5380137906,0.0571428571,0.1442307692
20160617,Justin Bour,1B,571506,col,3,0.0970873786,0,0.4134493411,0.5892547943,0.6681579811,0.3562962963,0.6320450886,0.4860807007,0.4437092782,0.5,0.6397879717,0.4237769244,0.4350080237,0.739104467,0.4237769244,0.1529850746,0.7273028171,0.7366079601,1,0.6842105263,0.7744680851,0.3334660504,0.6571428571,0.4326923077,0.7351771359,0.6785714286,0.7692307692
20160617,Justin Smoak,1B,475253,bal,22.2,0.7184466019,1,0.4422224544,0.2366845881,0.3132380314,0.4833333333,0.2415458937,0.392000565,0.3527072074,0.75,0.3727034616,0.5651298213,0.1084639756,0.4975954766,0.5651298213,0.4776119403,0.4691647559,0.3268835147,0.5588235294,0.2105263158,0.5177297872,0.5206230054,1,1,0.5980119996,0.6,0.4326923077
20160617,Logan Morrison,1B,489149,sfo,3,0.0970873786,0,0.423000582,0.4688275075,0.5566513946,0.2865740741,0.2858293076,0.1210812556,0.4267260973,0.875,0.2902710157,0.3306061112,0.1988231906,0.2484580306,0.3306061112,0.1554726368,0.7671694637,0.4921081287,0.1960784314,0.298245614,0.704787234,0.3820184472,0.2607142857,0.3846153846,0.4699561207,0.4214285714,0.6730769231
20160617,Mark Reynolds,1B,448602,mia,0,0,1,0.4455056934,0.2359930369,0.3124402035,0.4637566138,0.5891035963,0.3542736638,0.4273195616,0.5833333333,0.3268119121,0.6453393722,0.3064642225,0.4185800352,0.6453393722,0.3134328358,0.5862648645,0.5715528298,0.4019607843,0.3596491228,0.5914893617,0.7351771359,0.6785714286,0.7692307692,0.3334660504,0.6571428571,0.4326923077
20160617,Marwin Gonzalez,1B,503556,cin,9.2,0.2977346278,0,0.4016595281,0.258406052,0.3380370157,0.5486772487,0.251610306,0.674351963,0.3178948432,0.25,1,1,0.8144673497,1,1,1,0.3592963019,0.3536264041,0.362745098,0.3245614035,0.2269510638,0.3725261932,0.0035714286,0,0.4413002597,0.3057142857,0.3076923077
20160617,Miguel Cabrera,1B,408234,kan,24.7,0.7993527508,1,0.8012446461,0.7338957737,0.7924299575,0.5530864198,0.6980676329,0.4592410223,1,0.625,0.3557679052,0.3396226415,0.3114430317,0.1078241488,0.3396226415,0.1604477612,0.5376880045,0.4261142781,0.5751633987,0.5614035088,0.6468085106,0.6121933945,0.5714285714,0.8461538462,0.2507608269,0.0857142857,0.2307692308
20160617,Mike Napoli,1B,435063,chw,0,0,0,0.7730684854,0.4268069962,0.515685432,0.2872685185,0.125805153,1,0.613402192,0.5416666667,0.3433319979,0.7064827183,0.8548738839,0.4997591935,0.7064827183,0.5758706468,0.807369276,0.2446164185,0.5490196078,0.7894736842,0.7416404255,0.5380137906,0.0571428571,0.1442307692,0.3334660504,0.4571428571,0.5769230769
20160617,Paul Goldschmidt,1B,502671,phi,30.9,1,1,0.9214410435,0.6437348115,0.7160846037,0.7664351852,0.5092592593,0.5486897999,0.8504217385,0.4166666667,0.5158669617,0.8162777592,1,0.7522025292,0.8162777592,0.9486940299,0.4016366491,0.3550542638,0.5784313725,0.6140350877,0.3276595745,0.4448401013,0.2928571429,0.1442307692,0,0,0.1153846154
20160617,Prince Fielder,1B,425902,stl,3,0.0970873786,1,0.1848911308,0.0498592027,0.074350717,0.4424074074,0.2809983897,0.1803606203,0.1044623466,0.625,0.3226515638,0.3523960594,0.0827058388,0.6044369539,0.3523960594,0.2705223881,0.5242873412,0.358032887,0.4411764706,0.5263157895,0.5197574468,0.6304289424,0.4857142857,0.6923076923,0.8474199392,0.6785714286,0.1282051282
20160617,Rob Refsnyder,1B,608701,min,21.9,0.7087378641,1,0.2363484412,0.0104927345,0.0161456075,0.2896296296,0.2455716586,0.6424066918,0.8283246629,0,0.6915707406,0.3454666889,0.4630292556,0.4196141646,0.3454666889,0.2509328358,0.5313230161,0.3898044654,0.3137254902,0.2807017544,0.4184404255,0.2980209546,0.5428571429,0.2884615385,0.234022865,0.3314285714,0.3076923077
20160617,Ryan Zimmerman,1B,475582,sdg,28.4,0.9190938511,1,0.5331980241,0.470911302,0.5586530556,0.2678240741,0.0956119163,0.5646725257,0.563614324,0.25,0.6261155265,0.5480359826,0.7576842365,0.5518230467,0.5480359826,0.3973880597,0.7512559039,0.3121619748,0.9019607843,0.7894736842,0.6170212766,0.5714673375,0.8457142857,0.3846153846,0.3209456434,0.1714285714,0.1153846154
