date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,deviationPoints,mean10Day,mean5Day,OpptAverage,OpptAverage5
20160630,Jason Kipnis,2B,543401,tor,24.7,0.9801587302,1,0.6234943513,0.2622054903,0.8015665796,0.4675972084,0.3054179362,0.5432468895
20160630,Javier Baez,2B,595879,nym,21.7,0.8611111111,1,0.5792002357,0.622140422,0.5863483775,0.7989365238,0.2539706517,0.888772298
20160630,Jed Lowrie,2B,476704,sfo,3,0.119047619,0,0.333106707,0,0.5652741514,0.59222333,0.2817559945,0.8973167441
20160630,Jonathan Schoop,2B,570731,sea,6.2,0.246031746,1,0.6091942301,0.6392692245,0.8476936466,0.7944167498,0.2880307806,0.8138709839
20160630,Logan Forsythe,2B,523253,det,18.7,0.7420634921,0,0.6492164395,0.5422747689,0.4673629243,0.493851778,0.489439113,0.4319192525
20160630,Matt Carpenter,2B,572761,kan,6,0.2380952381,0,1,1,0.9184798375,0.813559322,0.3038238038,0.1313146455
20160630,Neil Walker,2B,435522,chc,6.5,0.2579365079,0,0.4687312325,0.4552401125,0.3278212939,0.1746759721,0,0.501873782
20160630,Robinson Cano,2B,429664,bal,12.4,0.4920634921,0,0.8489648843,0.7816477771,0.4427038004,0.4297108674,0.3769677254,0.8288612402
20160630,Ronald Torreyes,2B,591720,tex,0,0,0,0,0.129349497,0,0,0.230257077,0.6226952481
20160630,Rougned Odor,2B,596059,nyy,0,0,1,0.7520368041,0.5616332658,0.5724543081,0.57666999,0.3383626908,0.8102233548
20160630,Scooter Gennett,2B,571697,lad,9.2,0.3650793651,0,0.5363338659,0.1818743654,0.4882506527,0.1661681622,0.0929702865,0.323040024
20160630,Whit Merrifield,2B,593160,stl,9.2,0.3650793651,1,0.6042197822,0.3938055614,0.2290190228,0.1515453639,0.1967174224,0.331284665
20160630,Brian McCann,C,435263,tex,3,0.1045296167,0,0.8995816967,1,0.9121583938,0.6896207585,0.230257077,0.6226952481
20160630,Buster Posey,C,457763,oak,28.7,1,1,0.9449574045,0.8337562528,0.5882134226,0.445508982,0.4164485857,0.4483585669
20160630,Chris Gimenez,C,460269,tor,0,0,1,0.3498061521,0.4136642986,0.3865030675,0.2395209581,0.3054179362,0.5432468895
20160630,Chris Iannetta,C,455104,bal,3,0.1045296167,0,0.5109804622,0.7673280823,0.1717791411,0.0698602794,0.3769677254,0.8288612402
20160630,Dioner Navarro,C,425900,min,0,0,0,0.4931260521,0.5907572553,0.5266313441,0.6167664671,0.6727682876,0.4930794983
20160630,Hank Conger,C,474233,det,12.7,0.4425087108,0,0.2844462582,0.7026328574,0.2643614055,0.375249501,0.489439113,0.4319192525
20160630,J.T. Realmuto,C,592663,atl,15.2,0.5296167247,1,0.6199561292,0.5207125376,0.2010596765,0.119760479,0.4943143757,0.4213761055
20160630,Jarrod Saltalamacchia,C,457454,tam,12.7,0.4425087108,1,0.9075651686,0.8445000976,0.788064696,0.6826347305,0.3536769559,0.635436966
20160630,Josh Phegley,C,572033,sfo,0,0,0,0.5374560016,0.4149384067,0.3279419967,0.6067864271,0.2817559945,0.8973167441
20160630,Josh Thole,C,489365,cle,0,0,0,0,0.0411172256,0.5872838818,0.4271457086,0.0601321415,0
20160630,Kurt Suzuki,C,435559,chw,3,0.1045296167,1,0.4786384737,0.7278152912,1,0.2821024617,0.3242075549,0.4101334133
20160630,Martin Maldonado,C,455117,lad,0,0,0,0.3426388818,0.1858979136,0.1940881205,0,0.0929702865,0.323040024
20160630,Matt Wieters,C,446308,sea,3,0.1045296167,1,0.8351910422,0.9850896944,0.8482989403,1,0.2880307806,0.8138709839
20160630,Robinson Chirinos,C,455139,nyy,0,0,1,0.63914962,0.9241411675,0,0.2049234864,0.3383626908,0.8102233548
20160630,Salvador Perez,C,521692,stl,0,0,1,0.7890118859,0.8972573754,0.1008684567,0.2195608782,0.1967174224,0.331284665
20160630,Travis d'Arnaud,C,518595,chc,12.2,0.425087108,0,0.1732770494,0,0.0476854434,0.1596806387,0,0.501873782
20160630,Tucker Barnhart,C,571466,was,6.5,0.2264808362,1,0.4005636892,0.2906844934,0.4171779141,0.4923486361,0.1049073605,0.1275670814
20160630,Tyler Flowers,C,452095,mia,24.7,0.8606271777,0,0.5270749375,0.5248834859,0.1556051311,0.2887558217,0.3059016177,0.7665017738
20160630,Willson Contreras,C,575929,nym,6,0.2090592334,1,0.9307886548,0.6686060331,0.5919315858,0.3704590818,0.2539706517,0.888772298
20160630,Wilson Ramos,C,467092,cin,21.9,0.7630662021,0,1,0.7848927127,0.6364333519,0.4401197605,1,1
20160630,Yasmani Grandal,C,518735,mil,24.9,0.8675958188,1,0.5147809009,0.5473990928,0.2317345231,0.1397205589,0.5700552151,0.2582321491
20160704,A.J. Pierzynski,C,150229,phi,3,0.0859598854,1,0.2151987965,0.109087495,0.2141119221,0.4150943396,0.4589115068,0.1794800597
20160704,Brian McCann,C,435263,chw,3,0.0859598854,1,0.6682484419,1,0.7368786931,0.7114779874,0.2330295283,0.0815313596
20160704,Buster Posey,C,457763,col,18.7,0.5358166189,0,0.7161745111,0.8416973901,0.6611922141,0.5102201258,0.6601603653,0.3820415813
20160704,Cameron Rupp,C,519237,atl,12.2,0.3495702006,0,0.5364796905,0.5635381721,0.8596918086,0.5880503145,0.4565178108,0.5060567144
20160704,Derek Norris,C,519083,ari,34.9,1,1,0.4834730282,0.7116347116,0.4525547445,0.2688679245,0.4382290685,0.400367915
20160704,Dioner Navarro,C,425900,nyy,25.2,0.7220630372,0,0.40643026,0.6211311738,0.6170316302,0.3514150943,0.2826853345,0.3368505085
20160704,Erik Kratz,C,456124,stl,0,0,1,0,0.031322895,0.2520681265,0.1666666667,0.1332179659,0.2430321752
20160704,Hank Conger,C,474233,laa,0,0,0,0.2490006447,0.6777830775,0.3560421736,0.1996855346,0.4784140673,0.4772829822
20160704,J.T. Realmuto,C,592663,nym,24.2,0.6934097421,1,0.5305480335,0.6465551644,0.5769899201,0.6053459119,0.194961316,0.2902016591
20160704,James McCann,C,543510,cle,6,0.1719197708,1,0.3430474962,0.6739004503,0.2222222222,0.1907756813,0.0783169249,0.7738710909
20160704,Jason Castro,C,488771,sea,0,0,0,0.4931098216,0.7856145534,0.4306569343,0.0943396226,0.2185400759,0.2255388567
20160704,Jett Bandy,C,542908,tam,9,0.2578796562,1,0.5132172792,0.5193040122,0.3279805353,0.3883647799,0.3165783654,0.470445316
20160704,Juan Centeno,C,518542,oak,3,0.0859598854,0,0.4143563292,0.7077341369,1,0.7044025157,0.3948182379,0.5984172712
20160704,Martin Maldonado,C,455117,was,21.7,0.6217765043,1,0.2538061466,0.1579117978,0,0,0.0716586074,0.4323348721
20160704,Matt Wieters,C,446308,lad,6.2,0.1776504298,1,0.5831248657,0.9661348521,0.4809407948,0.0964360587,0,0
20160704,Nick Hundley,C,460026,sfo,6,0.1719197708,1,0.5545841393,0.6666914211,0.2481751825,0.0943396226,0.2559941988,0.5371906563
20160704,Robinson Chirinos,C,455139,bos,0,0,1,0.5242037395,0.983472003,0.39513382,0.3291404612,0.3589222182,1
20160704,Russell Martin,C,431145,kan,6.2,0.1776504298,0,0.4781345369,0.9572967591,0.6353840806,0.6320754717,0.2548350153,0.3738155566
20160704,Salvador Perez,C,521692,tor,0,0,1,0.5534579841,0.8930105504,0.1703163017,0.0471698113,0.2342298602,0.2157509285
20160704,Sandy Leon,C,506702,tex,24.2,0.6934097421,0,1,0.7933157351,0.8775344688,0.8144654088,0.1907976261,0.4226510708
20160704,Stephen Vogt,C,519390,min,12.7,0.3638968481,1,0.4581130453,0.6453489578,0.6139497161,0,0.5910431122,0.2484467738
20160704,Travis d'Arnaud,C,518595,mia,31.4,0.899713467,0,0.2369568021,0,0.3955509211,0.3291404612,0.2891488544,0.6021658394
20160704,Tucker Barnhart,C,571466,chc,0,0,1,0.3718547174,0.3525506449,0.6666666667,0.4630503145,0.0191094344,0.7634584013
20160704,Welington Castillo,C,456078,sdg,0,0,0,0.5991833226,0.8902126451,0.7941605839,1,0.5181878342,0.3641317552
20160704,Willson Contreras,C,575929,cin,27.9,0.7994269341,0,0.6408424672,0.623510703,0.5596107056,0.3119496855,1,0.9167331922
20160704,Wilson Ramos,C,467092,mil,6,0.1719197708,0,0.7718117344,0.8814058331,0.7791970803,0.5385220126,0.548669345,0.6399639027
20160704,Yadier Molina,C,425877,pit,3,0.0859598854,0,0.3812078229,0.2537637257,0.2834549878,0.195754717,0.4763160455,0.141161362
20160704,Yan Gomes,C,543228,det,0,0,0,0.3906039115,0.689401167,0.2814274128,0.0995807128,0.4021317649,0.1557738364
20160704,Yasmani Grandal,C,518735,bal,21.7,0.6217765043,0,0.447539222,0.5961580622,0.4590429846,0.5199161426,0.3727639914,0.7040019437
20160704,Aaron Hicks,RF,543305,chw,0,0,1,0.2654584222,0.2823190368,0.4042699725,0.2189490446,0.2330295283,0.0815313596
20160704,Brandon Drury,RF,592273,sdg,12.2,0.2982885086,0,0.5167765071,0.5403453573,0.5137741047,0.25,0.5181878342,0.3641317552
20160704,Brandon Moss,RF,461235,pit,3,0.0733496333,0,0.8027427796,0.780279888,0.5681052954,0.3694267516,0.4763160455,0.141161362
20160704,Bryce Harper,RF,547180,mil,3,0.0733496333,0,0.8590909091,0.6237432506,0.8295071931,0.4410828025,0.548669345,0.6399639027
20160704,Carlos Gonzalez,RF,471865,sfo,0,0,1,0.8748497771,0.9519836087,1,0.1449044586,0.2559941988,0.5371906563
20160704,Curtis Granderson,RF,434158,mia,18.7,0.4572127139,0,0.6516572979,0.7169880026,0.7504132231,1,0.2891488544,0.6021658394
20160704,Ezequiel Carrera,RF,485567,kan,6.2,0.1515892421,0,0.5911998449,0.5837489265,0.6421793695,0.3522292994,0.2548350153,0.3738155566
20160704,George Springer,RF,543807,sea,27.9,0.6821515892,0,0.8472862958,0.8048417444,0.8999081726,0.5191082803,0.2185400759,0.2255388567
20160704,Giancarlo Stanton,RF,519317,nym,6.2,0.1515892421,1,0.6539348711,0.6974244435,0.7121212121,0.2181528662,0.194961316,0.2902016591
20160704,Gregory Polanco,RF,570256,stl,40.9,1,1,0.85301415,0.7542673612,0.4484848485,0.2030254777,0.1332179659,0.2430321752
20160704,Jason Coats,RF,605183,nyy,6.2,0.1515892421,0,0,0,0,0,0.2826853345,0.3368505085
20160704,Jason Heyward,RF,518792,cin,19,0.4645476773,0,0.5514828455,0.4848146878,0.358815427,0.161358811,1,0.9167331922
20160704,Jay Bruce,RF,457803,chc,3,0.0733496333,1,0.8050978872,0.8654610647,0.3796143251,0.176433121,0.0191094344,0.7634584013
20160704,Josh Reddick,RF,502210,min,3,0.0733496333,1,0.6100019384,0.515672323,0.3360881543,0.2189490446,0.5910431122,0.2484467738
20160704,Mac Williamson,RF,607776,col,0,0,0,0.4792886218,0.6178018847,0.4506887052,0.3256369427,0.6601603653,0.3820415813
20160704,Mark Trumbo,RF,444432,lad,6.2,0.1515892421,1,0.8199748013,0.9292323348,0.7129476584,0.4636942675,0,0
20160704,Matt Kemp,RF,461314,ari,18.9,0.4621026895,1,0.6133649932,0.809483954,0.2219598583,0.1234076433,0.4382290685,0.400367915
20160704,Max Kepler,RF,596146,oak,3.5,0.0855745721,0,0.721399496,0.9145787113,0.7364554637,0.5707006369,0.3948182379,0.5984172712
20160704,Mookie Betts,RF,605141,tex,28.2,0.6894865526,0,1,1,0.7174778084,0.4864649682,0.1907976261,0.4226510708
20160704,Nelson Cruz,RF,443558,hou,3,0.0733496333,1,0.8274859469,0.8337671509,0.8044077135,0.4159235669,0.3049431177,0.2806914026
20160704,Nick Markakis,RF,455976,phi,9.5,0.2322738386,1,0.4966466369,0.3943011085,0.4435261708,0.2554140127,0.4589115068,0.1794800597
20160704,Paulo Orlando,RF,449181,tor,0,0,1,0.4578503586,0.5629918119,0.3682277319,0,0.2342298602,0.2157509285
20160704,Peter Bourjos,RF,488721,atl,21.4,0.5232273839,0,0.3497383214,0.5297939205,0.7535965718,0.4936305732,0.4565178108,0.5060567144
20160704,Ramon Flores,RF,570717,was,0,0,1,0.313568521,0.3130069992,0.2846648301,0.2468152866,0.0716586074,0.4323348721
20160704,Shane Robinson,RF,453203,tam,0,0,1,0.4104962202,0.5557166868,0.1689623508,0,0.3165783654,0.470445316
20160704,Shin-Soo Choo,RF,425783,bos,6,0.1466992665,1,0.9298992053,0.5455153662,0.9079889807,0.5178343949,0.3589222182,1
20160704,Steven Moya,RF,570615,cle,21.7,0.5305623472,1,0.6042934677,0.8121685478,0.4325068871,0.2356687898,0.0783169249,0.7738710909
20160704,Steven Souza Jr.,RF,519306,laa,12.5,0.3056234719,0,0.5170091103,0.7289074318,0.0826446281,0.0477707006,0.4784140673,0.4772829822
20160704,Yasiel Puig,RF,624577,bal,24.9,0.608801956,0,0.502820314,0.6143155088,0.5711662075,0.3146496815,0.3727639914,0.7040019437
20160704,Aaron Hill,3B,431094,was,3,0.0872093023,1,0.2914226564,0.7980290897,0.2809305605,0.318877551,0.1085472731,0.4323348721
20160704,Adrian Beltre,3B,134181,bos,18.7,0.5436046512,1,0.5142577599,0.6489093331,0.4610504054,0.1908163265,0.5436894382,1
20160704,Anthony Rendon,3B,543685,mil,0,0,0,0.5433971896,0.5329324945,0.5403986997,0.5446428571,0.8311152469,0.6399639027
20160704,Chase Headley,3B,452104,chw,28.2,0.8197674419,1,0.0746848546,0.3768338659,0.0312536717,0.2780612245,0.3529892744,0.0815313596
20160704,Cheslor Cuthbert,3B,596144,tor,3,0.0872093023,1,0.2569941721,0.5418876906,0.4338698939,0.2334183673,0.3548075172,0.2157509285
20160704,Danny Valencia,3B,502143,min,9.2,0.2674418605,1,0.5030699205,0.8407547367,0.1142051463,0,0.8953023284,0.2484467738
20160704,Darwin Barney,3B,446381,kan,13.2,0.3837209302,0,0,0.3350161986,0.1022206556,0.3010204082,0.3860198653,0.3738155566
20160704,David Freese,3B,501896,stl,6,0.1744186047,1,0.5482324915,0.5160826761,0.2927639861,0.5680272109,0.2017963708,0.2430321752
20160704,Eugenio Suarez,3B,553993,chc,18.7,0.5436046512,1,0.4124611829,0.8195157173,0,0.2489795918,0.0289466551,0.7634584013
20160704,Evan Longoria,3B,446334,laa,3,0.0872093023,0,0.6235128965,0.6300702717,0.1429807415,0.2897959184,0.7246937145,0.4772829822
20160704,Jake Lamb,3B,571875,sdg,12.5,0.363372093,0,1,0.7532153663,1,1,0.7849423585,0.3641317552
20160704,Jhonny Peralta,3B,425509,pit,6,0.1744186047,0,0.3558697163,0.5118182303,0.0597462108,0.4757653061,0.7215156657,0.141161362
20160704,Juan Uribe,3B,346874,det,0,0,0,0.0634970152,0.4240220894,0.1614381389,0.1198979592,0.6091425448,0.1557738364
20160704,Justin Turner,3B,457759,bal,3.5,0.101744186,0,0.4259745048,0.6050281948,0.5490150002,0.4142857143,0.5646567273,0.7040019437
20160704,Kyle Seager,3B,572122,hou,12.2,0.3546511628,1,0.7140223757,0.7011074183,0.5662476011,0.7397959184,0.4619227898,0.2806914026
20160704,Luis Valbuena,3B,472528,sea,9.5,0.2761627907,0,0.3309842179,0.5668095397,0.473034896,0.6785714286,0.3310408915,0.2255388567
20160704,Maikel Franco,3B,596748,atl,22.2,0.6453488372,0,0.3898160884,0.688219079,0.691575608,0.5586734694,0.6915256274,0.5060567144
20160704,Manny Machado,3B,592518,lad,0,0,1,0.9122555762,0.7997202995,0.4772647162,0.3612244898,0,0
20160704,Martin Prado,3B,445988,nym,0,0,1,0.3441430455,0.2931413603,0.2795597854,0.3459183673,0.2953241762,0.2902016591
20160704,Miguel Sano,3B,593934,oak,3,0.0872093023,0,0.6004140493,0.6232007726,0.7738221126,0.7329931973,0.5980641351,0.5984172712
20160704,Nick Castellanos,3B,592206,cle,28.2,0.8197674419,1,0.5414262014,0.6516423602,0.2427446834,0.2846938776,0.1186331823,0.7738710909
20160704,Nolan Arenado,3B,571448,sfo,12,0.3488372093,1,0.9399912085,1,0.3743390906,0.1951530612,0.3877757773,0.5371906563
20160704,Ruben Tejada,3B,514913,col,6.2,0.1802325581,0,0.0233257235,0,0.0835389496,0.2334183673,1,0.3820415813
20160704,Todd Frazier,3B,453943,nyy,30.9,0.898255814,0,0.6491215632,0.7602354567,0.2944424862,0.5408163265,0.4282070682,0.3368505085
20160704,Travis Shaw,3B,543768,tex,34.4,1,0,0.4879401046,0.7081300455,0.1678835792,0.0901360544,0.2890170875,0.4226510708
20160704,Wilmer Flores,3B,527038,mia,9.7,0.2819767442,0,0.2496065114,0.8001942872,0.4283867936,0.7168367347,0.4379979011,0.6021658394
20160704,Yangervis Solarte,3B,500208,ari,25.2,0.7325581395,1,0.5504587156,0.7232800008,0.4836094466,0.6594387755,0.6638221431,0.400367915
20160704,Yunel Escobar,3B,488862,tam,9,0.261627907,1,0.2944287679,0.3142806812,0.691575608,0.6734693878,0.4795476706,0.470445316
20160704,Aaron Sanchez,P,592717,kan,42,0.6785714286,0,0.6608499544,0.2046100774,0.6111111111,0.5789473684,0.2548350153,0.4077691958
20160704,Archie Bradley,P,605151,sdg,24,0.3571428571,0,0.4017690056,0.2700967592,0.5740740741,0.4210526316,0.5181878342,0.3972058155
20160704,Carlos Martinez,P,593372,pit,33,0.5178571429,0,0.519065594,0.3269295491,0.5277777778,0.5,0.4763160455,0.153983038
20160704,CC Sabathia,P,282332,chw,30,0.4642857143,1,0.3945914173,0.3981289923,0.1481481481,0.1578947368,0.2330295283,0.0889368469
20160704,Danny Salazar,P,517593,det,26,0.3928571429,0,0.926928552,0.2583443504,0.7962962963,0.7543859649,0.4021317649,0.1699227624
20160704,Edinson Volquez,P,450172,tor,21,0.3035714286,1,0.2496641129,0.785014844,0.0185185185,0.0175438596,0.2342298602,0.2353475693
20160704,Jake Peavy,P,408241,col,47,0.7678571429,0,0.0260632428,0.5085799304,0.4691358025,0.3245614035,0.6601603653,0.4167423898
20160704,James Shields,P,448306,nyy,33,0.5178571429,0,0.0335607236,1,0.5462962963,0.7719298246,0.2826853345,0.3674466152
20160704,Jerad Eickhoff,P,595191,atl,53,0.875,0,0.4109339262,0.2796001801,0.6111111111,0.4736842105,0.4565178108,0.5520218083
20160704,Jon Niese,P,477003,stl,35,0.5535714286,1,0.1585187377,0.0223353887,0.212962963,0.1403508772,0.1332179659,0.2651067697
20160704,Julio Urias,P,628711,bal,4,0,0,0.2684817901,0.0324314205,0.6388888889,0.7368421053,0.3727639914,0.767946388
20160704,Junior Guerra,P,448855,was,55,0.9107142857,1,0.544752963,0.3395093196,1,1,0.0716586074,0.4716038164
20160704,Kendall Graveman,P,608665,min,38,0.6071428571,1,0.0205650901,0.259973301,0.3796296296,0.2105263158,0.5910431122,0.2710131758
20160704,Kyle Hendricks,P,543294,cin,34,0.5357142857,0,0.5590521585,0.2394445026,0.8271604938,0.6228070175,1,1
20160704,Lance McCullers,P,621121,sea,60,1,0,0.5983709474,0.1758793206,0.5925925926,0,0.2185400759,0.2460245343
20160704,Matt Harvey,P,518774,mia,8,0.0714285714,0,0.17851202,0.4416369553,0.3518518519,0.298245614,0.2891488544,0.6568605179
20160704,Matt Moore,P,519043,laa,35,0.5535714286,0,0.3309607972,0.598210195,0.6851851852,0.649122807,0.4784140673,0.52063456
20160704,Max Scherzer,P,453286,mil,36,0.5714285714,0,1,0.8820805503,0.8981481481,0.850877193,0.548669345,0.6980917765
20160704,Nick Tropeano,P,607374,tam,21,0.3035714286,1,0.4044361095,0,0,0,0.3165783654,0.5131758292
20160704,Rick Porcello,P,519144,tex,30,0.4642857143,0,0.5608835431,0.2516641877,0.5648148148,0.8947368421,0.1907976261,0.4610404362
20160704,Ricky Nolasco,P,445060,oak,21,0.3035714286,0,0.1685153788,0.2430175748,0.2037037037,0.1929824561,0.3948182379,0.6527714675
20160704,Tom Koehler,P,543408,nym,9,0.0892857143,1,0.2459893476,0.6338440809,0.4444444444,0.2105263158,0.194961316,0.3165606542
20160704,Wade Miley,P,489119,hou,20,0.2857142857,1,0.1628012988,0.4092607082,0,0,0.3049431177,0.3061865819
20160704,Yovani Gallardo,P,451596,lad,15,0.1964285714,1,0,0.4415746971,0.5092592593,0.4824561404,0,0
20160704,Adam Duvall,LF,594807,chc,6.5,0.1878612717,1,0.7423716698,0.6298981653,0.3794369645,0.6856846473,0.0191094344,0.7634584013
20160704,Alex Gordon,LF,460086,tor,0,0,1,0.1451504818,0.1102084353,0.3281823745,0.3850622407,0.2342298602,0.2157509285
20160704,Brandon Nimmo,LF,607043,mia,6,0.1734104046,0,0.3005316377,0.3160128849,0.2858891415,0.5248962656,0.2891488544,0.6021658394
20160704,Brett Gardner,LF,458731,chw,0,0,1,0.3980283242,0.2380494179,0.112879097,0.2813278008,0.2330295283,0.0815313596
20160704,Brock Holt,LF,571788,tex,22.2,0.6416184971,0,0.4160176319,0.3253565648,0.8782129743,0.7738589212,0.1907976261,0.4226510708
20160704,Christian Yelich,LF,592885,nym,13,0.3757225434,1,0.5840121517,0.1348237373,0.3726370189,0.4099585062,0.194961316,0.2902016591
20160704,Coco Crisp,LF,424825,min,13,0.3757225434,1,0.5641911513,0.4720162139,0.9417074663,0.5539419087,0.5910431122,0.2484467738
20160704,Cody Asche,LF,605125,atl,0,0,0,0.4828669715,0.3548912329,0.574255406,0.7427385892,0.4565178108,0.5060567144
20160704,Colby Rasmus,LF,458675,sea,0,0,0,0.398207026,0.5112926349,0.4967360261,0.2697095436,0.2185400759,0.2255388567
20160704,Corey Dickerson,LF,572816,laa,3,0.0867052023,0,0.2836889994,0.5397221536,0.2474208778,0.2199170124,0.4784140673,0.4772829822
20160704,Eddie Rosario,LF,592696,oak,9,0.2601156069,0,0,0,0.3182374541,0.3941908714,0.3948182379,0.5984172712
20160704,Jarrett Parker,LF,592620,col,0,0,0,0.3962710905,0.2193670546,0.503875969,0.6452282158,0.6601603653,0.3820415813
20160704,Jayson Werth,LF,150029,mil,3,0.0867052023,0,0.4090333725,0.3743201895,0.3671970624,0.3825726141,0.548669345,0.6399639027
20160704,Jeff Francoeur,LF,425796,phi,6,0.1734104046,1,0.1296183229,0.1506150939,0.1505507956,0.2572614108,0.4589115068,0.1794800597
20160704,Jefry Marte,LF,527043,tam,24.9,0.7196531792,1,0.1587020298,0.3284088127,0,0.1687413555,0.3165783654,0.470445316
20160704,Joey Rickard,LF,572073,lad,10,0.289017341,1,0.245744665,0.1294816685,0.3110975112,0.3001383126,0,0
20160704,Jose Ramirez,LF,608070,det,9,0.2601156069,0,0.5258745216,0.2083029523,0.3476132191,0.3336099585,0.4021317649,0.1557738364
20160704,Justin Upton,LF,457708,cle,3,0.0867052023,1,0.2946046969,0.5696687615,0.0795593635,0.3684647303,0.0783169249,0.7738710909
20160704,Kris Bryant,LF,592178,cin,34.6,1,0,1,1,1,0.5668049793,1,0.9167331922
20160704,Matt Holliday,LF,407812,pit,0,0,0,0.5182350226,0.7597619994,0.4332925337,0.287966805,0.4763160455,0.141161362
20160704,Melky Cabrera,LF,466320,nyy,9.2,0.2658959538,0,0.3843427499,0.4266363937,0.3518971848,0,0.2826853345,0.3368505085
20160704,Michael Saunders,LF,459431,kan,3.5,0.1011560694,0,0.6512933538,0.6886644554,0.373997008,0.5487551867,0.2548350153,0.3738155566
20160704,Nomar Mazara,LF,608577,bos,3,0.0867052023,1,0.3315959554,0.3672060955,0.2858891415,0.2977178423,0.3589222182,1
20160704,Phil Gosselin,LF,594838,sdg,3,0.0867052023,0,0.0821581212,0.1333781245,0.2126682987,0.4301521438,0.5181878342,0.3641317552
20160704,Ryan Braun,LF,460075,was,0,0,1,0.7246950902,0.4990321609,0.5018359853,0.4929460581,0.0716586074,0.4323348721
20160704,Ryan Raburn,LF,430605,sfo,9.2,0.2658959538,1,0.2312549329,0.2989863545,0.1142390861,0,0.2559941988,0.5371906563
20160704,Seth Smith,LF,452234,hou,0,0,1,0.5287039657,0.5482228352,0.8707816052,1,0.3049431177,0.2806914026
20160704,Starling Marte,LF,516782,stl,9,0.2601156069,1,0.7921847776,0.4790815069,0.4970760234,0.637966805,0.1332179659,0.2430321752
20160704,Adam Eaton,CF,594809,nyy,12.2,0.4326241135,0,0.5504560004,0.5817141572,0.323970333,0.2841475573,0.2826853345,0.3368505085
20160704,Adam Jones,CF,430945,lad,6.5,0.2304964539,1,0.7181347832,0.8336473296,0.6456367366,0.2572283151,0,0
20160704,Albert Almora Jr.,CF,546991,cin,0,0,0,0.3617310475,0.4645773047,0.1570774815,0.358590894,1,0.9167331922
20160704,Andrew McCutchen,CF,457705,stl,0,0,1,0.540086377,0.7682071021,0.3934038188,0.2073778664,0.1332179659,0.2430321752
20160704,Angel Pagan,CF,434636,col,28.2,1,0,0.563237164,0.6841793498,0.4887170585,0.2023928215,0.6601603653,0.3820415813
20160704,Ben Revere,CF,519184,mil,0,0,0,0.4734292103,0.7319307273,0.4296196939,0.4666001994,0.548669345,0.6399639027
20160704,Billy Burns,CF,542993,min,0,0,1,0.3469439207,0.4525536658,0.2816790279,0.5230973745,0.5910431122,0.2484467738
20160704,Billy Hamilton,CF,571740,chc,0,0,1,0.4902661464,0.651663542,0.3138709168,0,0.0191094344,0.7634584013
20160704,Brandon Guyer,CF,446386,laa,0,0,0,0.6539110799,0.7979209149,0.307053811,0.3160518445,0.4784140673,0.4772829822
20160704,Cameron Maybin,CF,457727,cle,3,0.1063829787,1,0.8060573508,0.6548486788,0.646914944,0.9165004985,0.0783169249,0.7738710909
20160704,Carlos Gomez,CF,460576,sea,6,0.2127659574,0,0.3449818038,0.5074922624,0.3473252328,0.2809072782,0.2185400759,0.2255388567
20160704,Charlie Blackmon,CF,453568,sfo,0,0,1,0.9371574517,0.694075675,0.6540949976,0.3344965105,0.2559941988,0.5371906563
20160704,Danny Santana,CF,542454,oak,3,0.1063829787,0,0.4315780243,0.4988390117,0.2982483825,0.1508806913,0.3948182379,0.5984172712
20160704,Emilio Bonifacio,CF,466988,phi,3,0.1063829787,1,0,0,0,0.0902293121,0.4589115068,0.1794800597
20160704,Ian Desmond,CF,435622,bos,12.2,0.4326241135,1,0.8749616346,0.805561145,0.5303140287,0.3060817547,0.3589222182,1
20160704,Jackie Bradley Jr.,CF,598265,tex,19.2,0.6808510638,0,0.8178300522,0.8355814731,0.4640997317,0.1986540379,0.1907976261,0.4226510708
20160704,Jacoby Ellsbury,CF,453056,chw,0,0,1,0.5800083308,0.5553276268,0.3896165378,0.517447657,0.2330295283,0.0815313596
20160704,Jarrod Dyson,CF,502481,tor,3,0.1063829787,1,0.3116915859,0.2802683447,0.2954079217,0.3058325025,0.2342298602,0.2157509285
20160704,Kevin Pillar,CF,607680,kan,9.2,0.3262411348,0,0.4245297496,0.7034910321,0.1680605965,0.072781655,0.2548350153,0.3738155566
20160704,Kirk Nieuwenhuis,CF,543590,was,6,0.2127659574,1,0.515653089,0.721106349,0.4994476882,0.5264207378,0.0716586074,0.4323348721
20160704,Leonys Martin,CF,547982,hou,9,0.3191489362,1,0.4905511466,0.6165740435,0.1226132239,0.0937188435,0.3049431177,0.2806914026
20160704,Marcell Ozuna,CF,542303,nym,6,0.2127659574,1,0.7907659929,0.6832777077,0.2554385807,0.2562313061,0.194961316,0.2902016591
20160704,Melvin Upton Jr.,CF,425834,ari,3,0.1063829787,1,0.6618033937,0.8759816031,0.7449108411,0.4666001994,0.4382290685,0.400367915
20160704,Michael Bourn,CF,456422,sdg,15.2,0.5390070922,0,0.6465010742,0.7208294131,0.5537320499,0.3457128614,0.5181878342,0.3641317552
20160704,Mike Trout,CF,545361,tam,6,0.2127659574,1,1,0.8702621983,1,0.7619641077,0.3165783654,0.470445316
20160704,Odubel Herrera,CF,546318,atl,28.2,1,0,0.6410203008,0.7331723568,0.5915259587,0.4690927218,0.4565178108,0.5060567144
