date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10
20160721,A.J. Ellis,C,454560,was,6,0.3821656051,1,0.2534374766,0.2460525169,0.3658809363,0,0,0.2549682535,0.2588301068,1,0.0179561429,0.3520958084,0.6063878327,0,0.3520958084
20160721,A.J. Pierzynski,C,150229,col,9.5,0.6050955414,1,0.3201906521,0.2199596517,0.3350209175,0.5561497326,1,0.3746993892,0.279669378,0.4166666667,1,0.6367265469,1,1,0.6367265469
20160721,Brian McCann,C,435263,bal,3,0.1910828025,0,0.9060838969,1,1,0.2695187166,0.384751773,0.7760437106,0.8812128653,0.7916666667,0.504058158,0.622754491,0.7055513308,0.3854751703,0.622754491
20160721,Caleb Joseph,C,543376,nyy,9.2,0.5859872611,1,0,0,0,0.0534759358,0.0709219858,0,0.1315472145,0.625,0.3691352838,0.8962075848,0,0.2937844681,0.8962075848
20160721,Cameron Rupp,C,519237,mia,0,0,0,0.7283332917,0.6496258263,0.7471871669,0.1203208556,0.0709219858,0.5994707238,0.67154853,0.75,0.3103266025,0.24750499,0.344486692,0.689869684,0.24750499
20160721,Derek Norris,C,519083,stl,0,0,1,0.7098919472,0.7452935297,0.8211458098,0.3262032086,0.4302600473,0.5851319669,0.4766174826,0.6666666667,0.0998706931,0.253493014,0.311634981,0.2793012249,0.253493014
20160721,Dioner Navarro,C,425900,det,0,0,0,0.5084346068,0.5929548885,0.7011718257,0.1657754011,0.274822695,0.5212767028,0.4294029949,0.6666666667,0.5177508566,0.6806387226,0.2678326996,0.7794702514,0.6806387226
20160721,Eric Fryer,C,518700,mil,9.2,0.5859872611,0,0.514922766,0.4720658011,0.5963863138,0,0,0.9369899679,0.4677270834,0.2916666667,0.7508787162,0.6634730539,0.349252218,0.733552131,0.6634730539
20160721,Jarrod Saltalamacchia,C,457454,chw,0,0,1,0.9325480997,0.8181752633,0.8747583013,0.7540106952,1,1,0.8855758479,0.5416666667,0.3327457504,0.8902195609,0.4755893536,0.4389317531,0.8902195609
20160721,Jeff Mathis,C,425772,phi,15.7,1,1,0.2540862925,0.471889994,0.5962264135,0.5080213904,0.6737588652,0.4003380928,0.1001183925,0.4583333333,0.6202700228,0.5528942116,0.3711026616,0.2857622732,0.5528942116
20160721,Kurt Suzuki,C,435559,bos,0,0,1,0.5964988895,0.7825626014,0.8488339991,0.2288770053,0.3794326241,0.5903039816,0.5871829164,0.8333333333,0.4363653775,0.9724550898,0.4269201521,0.3439761611,0.9724550898
20160721,Martin Maldonado,C,455117,pit,3,0.1910828025,1,0.4117236044,0.312218139,0.4394428705,0,0,0.3842384359,0.5736883646,0.5833333333,0.6940155223,0.9556886228,0.5506210393,0.7903078269,0.9556886228
20160721,Nick Hundley,C,460026,atl,12.7,0.8089171975,0,0.7454146183,0.5671237961,0.6795856848,0.2967914439,0.3829787234,0.4562139644,0.6002937888,0,0.721706744,0.9461077844,0.791026616,0.6947316789,0.9461077844
20160721,Ryan Hanigan,C,452672,min,0,0,0,0.4993636613,0.5634347462,0.6764696532,1,0,0.41208078,0.5127929666,0.0833333333,0.7566952102,0,0.2792395437,0.7279669106,0
20160721,Stephen Vogt,C,519390,tam,0,0,0,0.7498440346,0.7555439242,0.8288200354,0.7927807487,0.5768321513,0.5485153098,0,0.1666666667,0.4146250783,0.3932135729,0.3685171103,0.2336475236,0.3932135729
20160721,Wilson Ramos,C,467092,lad,6,0.3821656051,0,1,0.8272470541,0.8812825347,0.4532085561,0.5839243499,0.830219056,1,0.8333333333,0,0.948502994,0.9330798479,0.3486541825,0.948502994
20160721,Yadier Molina,C,425877,sdg,9,0.5732484076,0,0.5568961645,0.299341045,0.4256009762,0.5360962567,0.8014184397,0.476952335,0.5224068755,0.2916666667,0.7945249468,1,0.6726996198,0.7838317955,1
20160721,Adam Eaton,RF,594809,det,15.2,0.4042553191,0,0.4529589982,0.3084037511,0.410486297,0.3133608815,0.3016528926,0.3999017301,0.5605775488,0.8,0.5177508566,0.2949275362,0.2678326996,0.2090499601,0.2949275362
20160721,Bryce Harper,RF,547180,lad,9.5,0.2526595745,0,0.8004712853,0.4137946074,0.5191033691,0.3834710744,0.3863636364,0.7074770152,0.7347391006,1,0,0.8088405797,0.9330798479,0,0.8088405797
20160721,Carlos Beltran,RF,136860,bal,0,0,0,0.6902982562,0.6289133606,0.7148950496,0.4283746556,0.4314049587,0.6945035009,0.8790207699,0.95,0.504058158,0.3384057971,0.7055513308,0.4240238096,0.3384057971
20160721,Carlos Gonzalez,RF,471865,atl,28.7,0.7632978723,0,0.7817141318,0.7839746615,0.8405216582,0.3355371901,0.2262396694,1,0.8617505848,0,0.721706744,0.5847826087,0.791026616,0.3615062846,0.5847826087
20160721,Hernan Perez,RF,541650,pit,15.7,0.4175531915,1,0.4904598398,0.2979450738,0.3991142117,0.7355371901,0.7355371901,0.5286163789,0.6896554756,0.7,0.6940155223,0.541884058,0.5506210393,0.7033903294,0.541884058
20160721,Ichiro Suzuki,RF,400085,phi,9.2,0.2446808511,1,0.6082003636,0.2049175754,0.2921568464,1,1,0.6510852208,0.6510261867,0.55,0.6202700228,0.584057971,0.3711026616,0.4065213243,0.584057971
20160721,Josh Reddick,RF,502210,tam,3,0.079787234,0,0.4752844543,0.3202197461,0.4231938837,0.5355371901,0.2840909091,0.3985788663,0.3253548126,0.2,0.4146250783,0,0.3685171103,0.1947921974,0
20160721,Matt Joyce,RF,459964,mil,32.2,0.8563829787,0,0.5371574766,0.4504211551,0.5546251049,0,0,0.5683495384,0.6602328485,0.35,0.7508787162,0.5001449275,0.349252218,1,0.5001449275
20160721,Matt Kemp,RF,461314,stl,3,0.079787234,1,0.5442536861,0.6041807132,0.6937994542,0.6966942149,0.8037190083,0.6865285219,0.5194949086,0.8,0.0998706931,0.7913043478,0.311634981,0.0946413673,0.7913043478
20160721,Max Kepler,RF,596146,bos,9.2,0.2446808511,1,0.6933279472,0.7458212967,0.810589748,0.3815426997,0.4578512397,0.4698245316,0.8979001425,1,0.4363653775,0.5305797101,0.4269201521,0.5085392615,0.5305797101
20160721,Mike Aviles,RF,449107,chw,0,0,1,0,0,0,0.1549586777,0.1549586777,0.0530184917,0.290620988,0.65,0.3327457504,0.402173913,0.4755893536,0.1459073866,0.402173913
20160721,Mookie Betts,RF,605141,min,37.6,1,0,1,0.8809305657,0.9140664998,0.3016528926,0.3460743802,0.9265905075,1,0.1,0.7566952102,0.3543478261,0.2792395437,0.5434291433,0.3543478261
20160721,Nick Markakis,RF,455976,col,6,0.1595744681,1,0.3421261698,0.2087730373,0.2968210315,0.2920110193,0.3008264463,0.4573896117,0.5553454916,0.5,1,0.8057971014,1,0.8566281031,0.8057971014
20160721,Peter Bourjos,RF,488721,mia,9.2,0.2446808511,0,0.1506362351,0.2549556683,0.3510604692,0.2796143251,0.205785124,0.1286107095,0.3713969153,0.9,0.3103266025,1,0.344486692,0.2087993065,1
20160721,Ryan Flaherty,RF,475247,nyy,0,0,1,0.1608833232,0.1479450486,0.2204380581,0.2506887052,0.2506887052,0,0,0.75,0.3691352838,0.0565217391,0,0.1929712732,0.0565217391
20160721,Steven Souza Jr.,RF,519306,oak,0,0,1,0.3355551067,0.4808911963,0.5834184037,0.3702479339,0.4266528926,0.5024047774,0.4139744289,0.45,0.5872797973,0.2362318841,0.8894296578,0.3670501509,0.2362318841
20160721,Tommy Pham,RF,502054,sdg,15.2,0.4042553191,0,0.5578670976,1,1,0.5669421488,0.2190082645,0.4990125767,0.6452137669,0.35,0.7945249468,0.4942028986,0.6726996198,0.6632312104,0.4942028986
20160721,Adeiny Hechavarria,SS,588751,phi,12.5,0.4370629371,1,0.2016812419,0.106611637,0.1862835584,0.2408396947,0.2756432852,0.3781867722,0.11335521,0.4583333333,0.6202700228,0.584057971,0.3711026616,0.5614825509,0.584057971
20160721,Aledmys Diaz,SS,649557,sdg,13,0.4545454545,0,0.8585858586,0.2221935065,0.3401668191,0.5625954198,0.6651392316,0.5092240676,0.7471417038,0.2916666667,0.7945249468,0.4942028986,0.6726996198,0.7511637796,0.4942028986
20160721,Alexei Ramirez,SS,493351,stl,25.4,0.8881118881,1,0.1547827266,0.0981663323,0.1735557115,0.1698473282,0.272118435,0.1902431405,0.0302627809,0.6666666667,0.0998706931,0.7913043478,0.311634981,0.3310365235,0.7913043478
20160721,Brad Miller,SS,543543,oak,12.7,0.4440559441,1,0.5921090096,0.2090490182,0.3242069043,0.6722328244,0.7796968629,0.5172853647,0.516915384,0.375,0.5872797973,0.2362318841,0.8894296578,0.5323175632,0.2362318841
20160721,Chris Taylor,SS,621035,was,0,0,1,0.994346146,1,1,1,0.3167665374,1,0.1463395578,1,0.0179561429,0.5992753623,0.6063878327,0,0.5992753623
20160721,Danny Espinosa,SS,457787,lad,9.5,0.3321678322,0,0.5795132533,0.2998961861,0.4286187959,0.3175572519,0.3373281636,0.5550320196,0.9434330807,0.8333333333,0,0.8088405797,0.9330798479,0.2611066462,0.8088405797
20160721,Didi Gregorius,SS,544369,bal,9.2,0.3216783217,0,0.4878042167,0.1682227959,0.2723951979,0.1755725191,0.2594289743,0.3943180438,0.4224679011,0.7916666667,0.504058158,0.3384057971,0.7055513308,0.574415021,0.3384057971
20160721,Eduardo Nunez,SS,456488,bos,0,0,1,0.895085079,0.2868690817,0.4144203313,0.1879770992,0.2777581953,0.7595147602,0.7144959242,0.8333333333,0.4363653775,0.5305797101,0.4269201521,0.6368629267,0.5305797101
20160721,Erick Aybar,SS,430947,col,6.5,0.2272727273,1,0,0,0,0.1458015267,0.2351075079,0,0,0.4166666667,1,0.8057971014,1,0.8940634583,0.8057971014
20160721,Freddy Galvis,SS,520471,mia,18.7,0.6538461538,0,0.2854314962,0.1533323251,0.2525494281,0,0,0.1541451901,0.2700862047,0.75,0.3103266025,1,0.344486692,0.4153870661,1
20160721,J.J. Hardy,SS,429666,nyy,13,0.4545454545,1,0.2853501458,0.1459698745,0.2425271822,0.2404580153,0.2678886147,0.3832370143,0.3277860249,0.625,0.3691352838,0.0565217391,0,0.4036918375,0.0565217391
20160721,Jonathan Villar,SS,542340,pit,18.7,0.6538461538,1,0.8330282693,0.2478735992,0.3704534755,0.6404580153,0.6140289038,0.6954842852,1,0.5833333333,0.6940155223,0.541884058,0.5506210393,0.7808370857,0.541884058
20160721,Jordy Mercer,SS,474568,mil,3,0.1048951049,0,0.3803267575,0.0801073741,0.1454289657,0.393129771,0.5012336976,0.3764946808,0.1893507305,0.2916666667,0.7508787162,0.5001449275,0.349252218,1,0.5001449275
20160721,Jose Iglesias,SS,578428,chw,3,0.1048951049,1,0.2014236323,0.0516153579,0.0981325463,0.1767175573,0.1205498766,0.2219242984,0.1157382087,0.5416666667,0.3327457504,0.402173913,0.4755893536,0.3689166445,0.402173913
20160721,Marcus Semien,SS,543760,tam,0,0,0,0.5644769846,0.2149092093,0.3313624991,0.5562977099,0.8219950652,0.4182589681,0.9623798734,0.1666666667,0.4146250783,0,0.3685171103,0.4050373063,0
20160721,Tim Anderson,SS,641313,det,6.5,0.2272727273,0,0.5908751949,0.1306737192,0.2212277376,0.1435114504,0.1787099048,0.6538675136,0.5529728885,0.6666666667,0.5177508566,0.2949275362,0.2678326996,0.4155722723,0.2949275362
20160721,Trevor Story,SS,596115,atl,6.2,0.2167832168,0,1,0.427340194,0.5570313337,0.8190839695,1,0.8425400462,0.9486548428,0,0.721706744,0.5847826087,0.791026616,0.5282212372,0.5847826087
20160721,Xander Bogaerts,SS,593428,min,28.6,1,0,0.930025083,0.2300524311,0.3495571348,0.2969465649,0.0764892492,0.6684194998,0.8785582207,0.0833333333,0.7566952102,0.3543478261,0.2792395437,0.6626428285,0.3543478261
20160721,Adonis Garcia,3B,611177,col,9.2,0.1807465619,1,0.4149153167,0.4629263356,0.5802360713,0.440287226,0.4103529412,0.4934444926,0.3241767351,0.4166666667,1,0.5880214313,1,0.9934640523,0.5880214313
20160721,Anthony Rendon,3B,543685,lad,0,0,0,0.7432259932,0.5407795318,0.6503084398,0.7728647014,0.9623529412,0.7682983971,0.622210018,0.8333333333,0,1,0.9330798479,0.4372685185,1
20160721,Cristhian Adames,3B,542436,atl,0,0,0,0.2785534748,0.3245183536,0.4433850315,0,0,1,0.0877043914,0,0.721706744,0.6148105626,0.791026616,0.612413714,0.6148105626
20160721,David Freese,3B,501896,mil,0,0,0,0.7741646817,0.5209152141,0.6328279432,0.2267573696,0.2039215686,0.6879171787,0.4765195946,0.2916666667,0.7508787162,0,0.349252218,0.6638486312,0
20160721,Evan Longoria,3B,446334,oak,6.5,0.1277013752,1,0.8738370027,0.750677642,0.8213507352,0.8909674981,0.8592941176,0.9193005101,0.6564565934,0.375,0.5872797973,0.3890164562,0.8894296578,0.4996697626,0.3890164562
20160721,Jedd Gyorko,3B,576397,sdg,12.7,0.2495088409,0,0.7932069115,1,1,1,1,0.8919468487,0.9455059789,0.2916666667,0.7945249468,0.5679295829,0.6726996198,0.9383579865,0.5679295829
20160721,Justin Turner,3B,457759,was,50.9,1,1,0.7427259209,0.7711221139,0.8368739159,0.9637188209,0.6717647059,0.8264890241,0.6206557105,1,0.0179561429,0.0309988519,0.6063878327,0.379380805,0.0309988519
20160721,Maikel Franco,3B,596748,mia,0,0,0,0.6562923581,0.812503579,0.8677697656,0.0141723356,0.0094117647,0.4722440788,0.5755393447,0.75,0.3103266025,0.05510907,0.344486692,0.0803921569,0.05510907
20160721,Manny Machado,3B,592518,nyy,9.2,0.1807465619,1,1,0.9329998251,0.9540947533,0.0759637188,0.0058823529,0.8570077181,1,0.625,0.3691352838,0.171833142,0,0.4989106754,0.171833142
20160721,Martin Prado,3B,445988,phi,9.2,0.1807465619,1,0.5938622695,0.2657027211,0.3790695723,0.3250188964,0.2625882353,0.7095242726,0.4471949931,0.4583333333,0.6202700228,0.3230003827,0.3711026616,0.9219453522,0.3230003827
20160721,Miguel Sano,3B,593934,bos,0,0,1,0.7778625854,0.6374857467,0.7319773746,0.0680272109,0.0705882353,0.8002139491,0.5447744182,0.8333333333,0.4363653775,0.214695752,0.4269201521,0.5004594108,0.214695752
20160721,Nick Castellanos,3B,592206,chw,0,0,1,0.7812578136,0.8166286904,0.8708124843,0.2069160998,0.2061176471,0.8552218617,0.6569643338,0.5416666667,0.3327457504,0.349789514,0.4755893536,0.3187363834,0.349789514
20160721,Ronald Torreyes,3B,591720,bal,3,0.0589390963,0,0.0131597994,0.2825084179,0.3978978356,0.5215419501,0.4329411765,0,0,0.7916666667,0.504058158,0.558362036,0.7055513308,0.5961276267,0.558362036
20160721,Ryon Healy,3B,592387,tam,0,0,0,0.7786258537,0.7075268039,0.7879905786,0.4289493575,0.4555294118,0.7554084041,0.484052805,0.1666666667,0.4146250783,0.0503252966,0.3685171103,0.6671023965,0.0503252966
20160721,Todd Frazier,3B,453943,det,3,0.0589390963,0,0.909315822,0.9714290932,0.980594309,0.6358654573,0.6334117647,0.8320941376,0.6606428616,0.6666666667,0.5177508566,0.141216992,0.2678326996,0.4858731797,0.141216992
20160721,Travis Shaw,3B,543768,min,3,0.0589390963,0,0.7377383569,0.835530052,0.8846710828,0.4946145125,0.1992156863,0.7996127698,0.5770107558,0.0833333333,0.7566952102,0.0885954841,0.2792395437,0.8758169935,0.0885954841
20160721,Will Middlebrooks,3B,519025,pit,0,0,1,0,0,0,0.1403061224,0.1552941176,0.2614953453,0.2560877044,0.5833333333,0.6940155223,0.3639494834,0.5506210393,1,0.3639494834
20160721,Yangervis Solarte,3B,500208,stl,27.7,0.5442043222,1,0.8580978826,0.9093582324,0.9375558822,0.3278533636,0.2654117647,0.9535058482,0.6754502311,0.6666666667,0.0998706931,0.2512437811,0.311634981,0,0.2512437811
20160721,Adrian Gonzalez,1B,408236,was,18.9,0.7590361446,1,0.3649602363,0.1830227174,0.2392608189,0.1636971047,0.0965107647,0.5891183068,0.4283412914,1,0.0179561429,0.1269487751,0.6063878327,0.2629779577,0.1269487751
20160721,Chris Carter,1B,474892,pit,0,0,1,0.616388893,0.6621528573,0.72390642,0.4035634744,0.5155902004,0.276097084,0.6992293514,0.5833333333,0.6940155223,0.5919821826,0.5506210393,0.5399698341,0.5919821826
20160721,Chris Davis,1B,448801,nyy,3,0.1204819277,1,0.7922293013,0.6972629295,0.7544950606,0.1781737194,0.2227171492,0.9074164606,0.9465480458,0.625,0.3691352838,0.2561247216,0,0,0.2561247216
20160721,Chris Johnson,1B,453400,phi,12.7,0.5100401606,1,0,0.0510823485,0.0716285291,0.4420935412,0.3667409057,0.2160090872,0,0.4583333333,0.6202700228,0.5334075724,0.3711026616,0.760469038,0.5334075724
20160721,Daniel Descalso,1B,518614,atl,9.2,0.3694779116,0,0.5968577013,0.0450535822,0.0634008918,0.3741648107,0.438752784,1,0.5549395527,0,0.721706744,1,0.791026616,0.9584451324,1
20160721,Daniel Murphy,1B,502517,lad,15.5,0.6224899598,0,0.9474343862,0.6534073346,0.71620779,0.5055679287,0.5055679287,0.658868695,0.4917202444,0.8333333333,0,0.8726057906,0.9330798479,0.0180943104,0.8726057906
20160721,Danny Valencia,1B,502143,tam,9.2,0.3694779116,0,0.507691619,0.674584051,0.7347944806,0.1636971047,0.1636971047,0.1689768218,0.9039229061,0.1666666667,0.4146250783,0.3307349666,0.3685171103,0.3584715938,0.3307349666
20160721,Freddie Freeman,1B,518692,col,0,0,1,0.5604661226,0.4437126546,0.5208224308,0.2071269488,0.2022271715,0.474032323,0.6373307403,0.4166666667,1,0.5167037862,1,1,0.5167037862
20160721,Hanley Ramirez,1B,434670,min,3,0.1204819277,0,0.6978558959,0.5573397853,0.6294092012,0.6289532294,0.7639198218,0.7236872376,0.6750794595,0.0833333333,0.7566952102,0.8908685969,0.2792395437,0.3195072901,0.8908685969
20160721,Joe Mauer,1B,408045,bos,0,0,1,0.4272392235,0.0589078057,0.0822240661,0.4810690423,0.5434298441,0.4011186519,0.4190383583,0.8333333333,0.4363653775,0,0.4269201521,0.2788051676,0
20160721,John Jaso,1B,444379,mil,6,0.2409638554,0,0.2534429507,0,0,0,0,0.3700178294,0.2321089067,0.2916666667,0.7508787162,0.5331848552,0.349252218,0.6070562004,0.5331848552
20160721,Jose Abreu,1B,547989,det,3,0.1204819277,0,0.4100505812,0.1358614273,0.1818262258,0.1781737194,0.1959910913,0.43874734,0.4528685253,0.6666666667,0.5177508566,0.6859688196,0.2678326996,0.4194331984,0.6859688196
20160721,Mark Teixeira,1B,407893,bal,0,0,0,0.1088763223,0.3257209133,0.399866658,0.3741648107,0.583518931,0.2249813079,0.1244503142,0.7916666667,0.504058158,0.6391982183,0.7055513308,0.7085799856,0.6391982183
20160721,Matt Adams,1B,571431,sdg,0,0,0,0.464630489,0.4191039504,0.4963435591,0.3221974759,0.3221974759,0.5047161673,0.4090097674,0.2916666667,0.7945249468,0.228285078,0.6726996198,0.6184223757,0.228285078
20160721,Miguel Cabrera,1B,408234,chw,21.7,0.8714859438,1,0.6424553498,0.5993926214,0.6679237644,0.1573867854,0.1175946548,0.3245096911,0.7600249626,0.5416666667,0.3327457504,0.574610245,0.4755893536,0.4462967373,0.574610245
20160721,Ryan Howard,1B,429667,mia,22.2,0.8915662651,0,0.1448948837,0.2479610305,0.314582296,0.438752784,0.438752784,0,0.0827830428,0.75,0.3103266025,0.7839643653,0.344486692,0.568627451,0.7839643653
20160721,Tim Beckham,1B,542921,oak,24.9,1,1,0.3007714,0.2820697524,0.352600514,1,1,0.589305228,0.2104407646,0.375,0.5872797973,0.6057906459,0.8894296578,0.4656981821,0.6057906459
20160721,Wil Myers,1B,571976,stl,0,0,1,1,1,1,0.4090571641,0.2512249443,0.6089607178,1,0.6666666667,0.0998706931,0.3040089087,0.311634981,0.6045751634,0.3040089087
20160721,Andrew McCutchen,CF,457705,mil,12.2,0.3848580442,0,0.5217461456,0.8859030612,0.9083260894,0.0566795367,0.3632887189,0.2282113427,0.4375933188,0.2916666667,0.7508787162,0.5001449275,0.1112034344,1,0.5001449275
20160721,Cameron Maybin,CF,457727,chw,0,0,1,0.7042667623,0.684739337,0.7369418809,0.0463320463,0.4149139579,0.1568104702,0.6711733145,0.5416666667,0.3327457504,0.402173913,0.2837557125,0.3689166445,0.402173913
20160721,Charlie Blackmon,CF,453568,atl,9.2,0.2902208202,0,1,0.6229703305,0.6814271169,0.1405405405,0.5258126195,0.9437873647,0.9737804978,0,0.721706744,0.5847826087,0.7145824678,0.5282212372,0.5847826087
20160721,Eddie Rosario,CF,592696,bos,6,0.1892744479,1,0.3086052349,0.5366898888,0.6012497512,0.3003861004,0.965583174,0.2579738245,0.4923458087,0.8333333333,0.4363653775,0.5305797101,0.2172829248,0.6368629267,0.5305797101
20160721,Ender Inciarte,CF,542255,col,15.4,0.4858044164,1,0.2683040516,0,0,0.3305019305,1,0,0.2861174463,0.4166666667,1,0.8057971014,1,0.8940634583,0.8057971014
20160721,J.B. Shuck,CF,543776,det,0,0,0,0,0.3565198608,0.4222108009,0,0.3575525813,0.189206657,0,0.6666666667,0.5177508566,0.2949275362,0,0.4155722723,0.2949275362
20160721,Jackie Bradley Jr.,CF,598265,min,31.7,1,0,0.9197024023,1,1,0.1456370656,0.6596558317,0.5492325093,1,0.0833333333,0.7566952102,0.3543478261,0.0155795596,0.6626428285,0.3543478261
20160721,Jacoby Ellsbury,CF,453056,bal,3,0.094637224,0,0.522481176,0.4329155105,0.5002359016,0.0980694981,0.5391969407,0.0390693165,0.5677391832,0.7916666667,0.504058158,0.3384057971,0.5978396344,0.574415021,0.3384057971
20160721,Jake Smolinski,CF,519295,tam,28.7,0.905362776,0,0.521100753,0.4832670705,0.5499165187,0.1447104247,0.5783938815,0.3511391178,0.9623935551,0.1666666667,0.4146250783,0,0.1375155796,0.4050373063,0
20160721,Joc Pederson,CF,592626,was,0,0,1,0.6457511653,0.7139836381,0.7627180221,0.2957528958,0.9560229446,0.3787364679,0.6393259717,1,0.0179561429,0.5992753623,0.4624013295,0,0.5992753623
20160721,Kevin Kiermaier,CF,595281,oak,0,0,1,0.385191825,0.3426068922,0.407629715,0.1465637066,0.6620458891,0.4169817418,0.454394802,0.375,0.5872797973,0.2362318841,0.8489821354,0.5323175632,0.2362318841
20160721,Marcell Ozuna,CF,542303,phi,19.2,0.6056782334,1,0.7955181068,0.6712329179,0.7249294852,0.1558301158,0.2987571702,0.3750363548,0.675390093,0.4583333333,0.6202700228,0.584057971,0.1410469464,0.5614825509,0.584057971
20160721,Michael Taylor,CF,572191,lad,21.2,0.6687697161,0,0.6174793833,0.9784157609,0.9829331217,1,0,0.1018096623,0.9327284362,0.8333333333,0,0.8088405797,0.9085999169,0.2611066462,0.8088405797
20160721,Odubel Herrera,CF,546318,mia,0,0,0,0.6110254572,0.7803964318,0.8201214627,0.0863320463,0.5783938815,0.0999676846,0.6453968202,0.75,0.3103266025,1,0.1046946406,0.4153870661,1
20160721,Randal Grichuk,CF,545341,sdg,0,0,0,0.5599677304,0.6551331206,0.7105193921,0.4403088803,0.9775334608,0.4018904508,0.6293336834,0.2916666667,0.7945249468,0.4942028986,0.5529705027,0.7511637796,0.4942028986
20160721,Travis Jankowski,CF,608671,stl,12.5,0.3943217666,1,0.8375044819,0.3743110837,0.4406840544,0.2253281853,0.7982791587,1,0.9602605543,0.6666666667,0.0998706931,0.7913043478,0.0598255089,0.3310365235,0.7913043478
20160721,Brandon Guyer,LF,446386,oak,0,0,1,0.6117684939,0.5830853007,0.6833428023,0.5329787234,0.3828264758,0.4312753859,0.3584302781,0.375,0.5872797973,0.2362318841,0.8894296578,0.5323175632,0.2362318841
20160721,Brett Gardner,LF,458731,bal,6,0.2409638554,0,0.623553087,0.3711990739,0.4869522871,0.6553191489,0.6611806798,0.7481234768,0.6422087746,0.7916666667,0.504058158,0.3384057971,0.7055513308,0.574415021,0.3384057971
20160721,Brock Holt,LF,571788,min,6.2,0.2489959839,0,0.7083635193,0.3653810186,0.4810466693,0.7404255319,0.7227191413,0.7983103168,0.6792607856,0.0833333333,0.7566952102,0.3543478261,0.2792395437,0.6626428285,0.3543478261
20160721,Chris Heisey,LF,502317,lad,9.2,0.3694779116,0,0,0,0,0,0,0,0.2553993427,0.8333333333,0,0.8088405797,0.9330798479,0.2611066462,0.8088405797
20160721,Christian Yelich,LF,592885,phi,24.9,1,1,0.8342751348,0.2917606067,0.4032562438,0.8382978723,0.7470483005,0.7922177092,0.8427800094,0.4583333333,0.6202700228,0.584057971,0.3711026616,0.5614825509,0.584057971
20160721,Cody Asche,LF,605125,mia,0,0,0,0.5064316188,0.4217581549,0.5369574093,0.3191489362,0.207960644,0.296506905,0.5150894674,0.75,0.3103266025,1,0.344486692,0.4153870661,1
20160721,Gregory Polanco,LF,570256,mil,15.4,0.6184738956,0,1,0.6978472075,0.7778977623,0.4053191489,0.3407871199,1,0.8968256038,0.2916666667,0.7508787162,0.5001449275,0.349252218,1,0.5001449275
20160721,Howie Kendrick,LF,435062,was,6.2,0.2489959839,1,0.419496096,0.323212449,0.4372183131,0.9382978723,0.6923076923,0.5399675061,0.428269602,1,0.0179561429,0.5992753623,0.6063878327,0,0.5992753623
20160721,Jace Peterson,LF,607054,col,0,0,1,0.5124205103,0.336343916,0.4510665771,0.4468085106,0.3756708408,0.5858976442,0.5973837968,0.4166666667,1,0.8057971014,1,0.8940634583,0.8057971014
20160721,Justin Upton,LF,457708,chw,0,0,1,0.4826048459,0.6125375285,0.708271766,0.5856382979,0.4923971377,0.4048740861,0.5535239188,0.5416666667,0.3327457504,0.402173913,0.4755893536,0.3689166445,0.402173913
20160721,Khris Davis,LF,501981,tam,3,0.1204819277,0,0.773146583,1,1,1,0.6686940966,0.8959057677,0.8193176483,0.1666666667,0.4146250783,0,0.3685171103,0.4050373063,0
20160721,Matt Holliday,LF,407812,sdg,3,0.1204819277,0,0.7043870241,0.8239504915,0.8747231874,0.8920212766,1,0.3108042242,0.537299807,0.2916666667,0.7945249468,0.4942028986,0.6726996198,0.7511637796,0.4942028986
20160721,Melky Cabrera,LF,466320,det,3,0.1204819277,0,0.6024953715,0.5134008407,0.6223025109,0.8191489362,0.8264758497,0.6240292445,0.4684125411,0.6666666667,0.5177508566,0.2949275362,0.2678326996,0.4155722723,0.2949275362
20160721,Melvin Upton Jr.,LF,425834,stl,0,0,1,0.813475006,0.8969071339,0.9279032497,0.3829787234,0.3220035778,0.8157432981,0.5030909281,0.6666666667,0.0998706931,0.7913043478,0.311634981,0.3310365235,0.7913043478
20160721,Nolan Reimold,LF,460099,nyy,0,0,1,0.3463575626,0.1995692729,0.2961473325,0.2553191489,0.2146690519,0.041039805,0.3461056915,0.625,0.3691352838,0.0565217391,0,0.4036918375,0.0565217391
20160721,Robbie Grossman,LF,543257,bos,3.5,0.140562249,1,0.7751106818,0.4235559892,0.5386943607,0.335106383,0.2146690519,0.760357433,0.7341280192,0.8333333333,0.4363653775,0.5305797101,0.4269201521,0.6368629267,0.5305797101
20160721,Ryan Braun,LF,460075,pit,6.2,0.2489959839,1,0.864058601,0.5752715534,0.6766460301,0.7812765957,0.7808586762,0.8310316816,1,0.5833333333,0.6940155223,0.541884058,0.5506210393,0.7808370857,0.541884058
20160721,Ryan Raburn,LF,430605,atl,3,0.1204819277,0,0.3415600097,0.3436572125,0.45869897,0.3276595745,0.2754919499,0.3483021933,0,0,0.721706744,0.5847826087,0.791026616,0.5282212372,0.5847826087
20160721,Brett Lawrie,2B,543434,det,0,0,0,0.2505838436,0.5706868082,0.6352140228,0.1812865497,0.1884130982,0.2548990195,0.1242460574,0.6666666667,0.5177508566,0.25,0.2678326996,0.8259068812,0.25
