date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,deviationPoints,OpptAverage
20160705,Wil Myers,1B,571976,ari,27.9,0.5886075949,1,1,1,0.4516169188
20160630,Adrian Gonzalez,1B,408236,mil,15.7,0.4120734908,1,0.2590908422,0.4003247281,0.5700552151
20160630,Anthony Rizzo,1B,519203,nym,9,0.2362204724,1,1,1,0.2539706517
20160630,Brandon Belt,1B,474832,oak,29.2,0.7664041995,1,0.635277324,0.6110179253,0.4164485857
20160630,Carlos Santana,1B,467793,tor,3,0.0787401575,1,0.6717731373,0.7955858087,0.3054179362
20160630,Chris Carter,1B,474892,lad,6,0.157480315,0,0.5729842685,0.9325798281,0.0929702865
20160630,Chris Davis,1B,448801,sea,3,0.0787401575,1,0.8087207334,0.9639431422,0.2880307806
20160630,Dae-Ho Lee,1B,493193,bal,10,0.2624671916,0,0.3009874472,0.9223433527,0.3769677254
20160630,Eric Hosmer,1B,543333,stl,6,0.157480315,1,0.6431651288,0.5792117321,0.1967174224
20160630,Freddie Freeman,1B,518692,mia,24.7,0.6482939633,0,0.5084249408,0.700283949,0.3059016177
20160630,James Loney,1B,425766,chc,6,0.157480315,0,0.2903624564,0.6310918265,0
20160630,Joey Votto,1B,458015,was,24.7,0.6482939633,1,0.6325548541,0.638303953,0.1049073605
20160630,Jose Abreu,1B,547989,min,6.5,0.1706036745,0,0.4404220564,0.3948420937,0.6727682876
20160630,Justin Bour,1B,571506,atl,34.9,0.9160104987,1,0.523288155,0.8696513124,0.4943143757
20160630,Justin Smoak,1B,475253,cle,0,0,0,0.3489176342,0.3722976521,0.0601321415
20160630,Logan Morrison,1B,489149,det,9.7,0.2545931759,0,0.3205009345,0.5679878009,0.489439113
20160630,Mark Teixeira,1B,407893,tex,0,0,0,0.0248848469,0.3535872866,0.230257077
20160630,Matt Adams,1B,571431,kan,0,0,0,0.4886612806,0.6577504537,0.3038238038
20160630,Miguel Cabrera,1B,408234,tam,6.2,0.1627296588,1,0.7665003753,0.9419381618,0.3536769559
20160630,Mitch Moreland,1B,519048,nyy,3,0.0787401575,1,0.2926287287,0.3660039774,0.3383626908
20160630,Ryan Zimmerman,1B,475582,cin,38.1,1,0,0.3906965108,0.5912671116,1
20160630,Trevor Plouffe,1B,461858,chw,3,0.0787401575,1,0.2195635218,0.5492904112,0.3242075549
20160630,Yonder Alonso,1B,475174,sfo,22.2,0.5826771654,0,0,0,0.2817559945
20160704,Adrian Gonzalez,1B,408236,bal,9,0.261627907,0,0.3429720491,0.2967651073,0.3727639914
20160704,Anthony Rizzo,1B,519203,cin,12.4,0.3604651163,0,0.9640458476,0.7858227562,1
20160704,Brandon Belt,1B,474832,col,0,0,0,0.6892285006,0.5037535134,0.6601603653
20160704,C.J. Cron,1B,543068,tam,3,0.0872093023,1,0.5477310812,0.9236879415,0.3165783654
20160704,Chris Davis,1B,448801,lad,6.2,0.1802325581,1,0.826302031,0.7898518628,0
20160704,Chris Johnson,1B,453400,nym,18.9,0.5494186047,1,0,0.0775588631,0.194961316
20160704,Dae-Ho Lee,1B,493193,hou,6.5,0.1889534884,1,0.4350291575,0.7533036338,0.3049431177
20160704,Edwin Encarnacion,1B,429665,kan,3,0.0872093023,0,0.9473155037,1,0.2548350153
20160704,Eric Hosmer,1B,543333,tor,18.7,0.5436046512,1,0.6188752597,0.4356823352,0.2342298602
20160704,Freddie Freeman,1B,518692,phi,9.2,0.2674418605,1,0.5950532878,0.5764641528,0.4589115068
20160704,Hanley Ramirez,1B,434670,tex,27.9,0.8110465116,0,0.602091293,0.3233076933,0.1907976261
20160704,James Loney,1B,425766,mia,6.5,0.1889534884,0,0.4486225618,0.6314557265,0.2891488544
20160704,Jedd Gyorko,1B,576397,pit,3.2,0.0930232558,0,0.4243984181,0.5998257919,0.4763160455
20160704,Joey Votto,1B,458015,chc,12.2,0.3546511628,1,0.6747905356,0.4967866556,0.0191094344
20160704,John Jaso,1B,444379,stl,18.7,0.5436046512,1,0.3311213888,0.0775132115,0.1332179659
20160704,Jonathan Lucroy,1B,518960,was,0,0,1,0.6272002145,0.4829954274,0.0716586074
20160704,Jose Abreu,1B,547989,nyy,6.5,0.1889534884,0,0.4800857966,0.2779440153,0.2826853345
20160704,Jurickson Profar,1B,595777,bos,6.5,0.1889534884,1,0.5332126818,0.0511246322,0.3589222182
20160704,Logan Morrison,1B,489149,laa,28.4,0.8255813953,0,0.3415242308,0.4109803723,0.4784140673
20160704,Mark Reynolds,1B,448602,sfo,3,0.0872093023,1,0.5100341846,0.3833495174,0.2559941988
20160704,Marwin Gonzalez,1B,503556,sea,9,0.261627907,0,0.4676050674,0.3401198959,0.2185400759
20160704,Miguel Cabrera,1B,408234,cle,6,0.1744186047,1,0.765922649,0.7244433552,0.0783169249
20160704,Mike Napoli,1B,435063,det,34.4,1,0,0.646477646,0.4361885893,0.4021317649
20160704,Paul Goldschmidt,1B,502671,sdg,12.7,0.3691860465,0,0.914002279,0.654260716,0.5181878342
20160704,Rob Refsnyder,1B,608701,chw,6,0.1744186047,1,0.3270996716,0.0054801641,0.2330295283
20160704,Ryan Zimmerman,1B,475582,mil,0,0,0,0.4697097661,0.5286683226,0.548669345
20160704,Tommy Joseph,1B,571830,atl,15.7,0.4563953488,0,0.3618741202,0.6160142421,0.4565178108
20160704,Wil Myers,1B,571976,ari,6.2,0.1802325581,1,1,0.9954971505,0.4382290685
20160704,Yonder Alonso,1B,475174,min,3,0.0872093023,1,0.0980494671,0,0.5910431122
20160628,Adrian Gonzalez,1B,408236,mil,27.9,0.6355353075,1,0.2554682461,0.3082628692,0.6041624158
20160628,Anthony Rizzo,1B,519203,cin,12.2,0.277904328,1,1,0.8120170342,1
20160628,Brandon Belt,1B,474832,oak,6,0.1366742597,0,0.6674338826,0.5178733789,0.4159948373
20160628,Carlos Santana,1B,467793,atl,15.7,0.3576309795,1,0.6869905588,0.6525555407,0.5161667354
20160628,Chris Carter,1B,474892,lad,6.5,0.1480637813,0,0.614979769,0.7685991642,0.0785349564
20160628,Chris Davis,1B,448801,sdg,31.2,0.7107061503,1,0.8188148713,0.7547866049,0.5520394725
20160628,Dae-Ho Lee,1B,493193,pit,9,0.2050113895,0,0.3627660822,0.7734585992,0.59561905
20160628,Edwin Encarnacion,1B,429665,col,18.4,0.4191343964,1,0.9376502668,1,0.7016945309
20160628,Eric Hosmer,1B,543333,stl,12.2,0.277904328,0,0.6809505659,0.488394049,0.1972687112
20160628,Freddie Freeman,1B,518692,cle,9,0.2050113895,0,0.5552688676,0.5798845962,0.0720987426
20160628,Hanley Ramirez,1B,434670,tam,21.7,0.4943052392,1,0.5682724447,0.3376044301,0.3626834581
20160628,James Loney,1B,425766,was,0,0,1,0.2868850056,0.4976902831,0.1252540255
20160628,Jefry Marte,1B,527043,hou,0,0,0,0.4024365214,0.4647612673,0.3905329758
20160628,Joe Mauer,1B,408045,chw,6.2,0.1412300683,1,0.3865302293,0.198975963,0.3122453715
20160628,Joey Votto,1B,458015,chc,0,0,0,0.6768896968,0.5297559003,0
20160628,John Jaso,1B,444379,sea,0,0,1,0.3486190113,0.1243070766,0.3004988678
20160628,Jose Abreu,1B,547989,min,6,0.1366742597,0,0.4859848707,0.3446794001,0.6765064557
20160628,Jurickson Profar,1B,595777,nyy,9.5,0.2164009112,1,0.606623468,0.1310463148,0.33752248
20160628,Justin Bour,1B,571506,det,3,0.0683371298,1,0.566718466,0.7089207091,0.5109713015
20160628,Logan Morrison,1B,489149,bos,0,0,0,0.3673986982,0.4701328996,0.3602709411
20160628,Mark Reynolds,1B,448602,tor,3,0.0683371298,0,0.5442737348,0.4231900173,0.3029812287
20160628,Mark Teixeira,1B,407893,tex,3,0.0683371298,0,0.0630974022,0.3127086111,0.2076734566
20160628,Marwin Gonzalez,1B,503556,laa,24.9,0.5671981777,1,0.476573037,0.3688838403,0.4871068725
20160628,Matt Adams,1B,571431,kan,9.5,0.2164009112,1,0.5538614906,0.5548931699,0.3051536706
20160628,Miguel Cabrera,1B,408234,mia,25.7,0.5854214123,0,0.7114290741,0.7059924793,0.2612790785
20160628,Paul Goldschmidt,1B,502671,phi,0,0,0,0.9578226705,0.6667613386,0.5361466518
20160628,Ryan Howard,1B,429667,ari,9.5,0.2164009112,1,0.1250219903,0.377757479,0.5049049484
20160628,Ryan Zimmerman,1B,475582,nym,3,0.0683371298,0,0.4518119979,0.4926721231,0.2441362228
20160628,Wil Myers,1B,571976,bal,43.9,1,0,0.9272562013,0.9263581484,0.3532335594
20160628,Yonder Alonso,1B,475174,sfo,3,0.0683371298,1,0,0,0.2586189559
20160626,Anthony Rizzo,1B,519203,mia,6,0.1604278075,1,1,0.8381858228,0.3051046008
20160626,Brandon Belt,1B,474832,phi,9,0.2406417112,0,0.7218235786,0.5487708616,0.5559249133
20160626,Brandon Moss,1B,461235,sea,21.7,0.5802139037,1,0.8192847468,0.7416226518,0.282750987
20160626,C.J. Cron,1B,543068,oak,12.5,0.3342245989,0,0.3769487911,0.5236748896,0.444716766
20160626,Carlos Santana,1B,467793,det,0,0,1,0.7364917438,0.6798250995,0.5225370357
20160626,Chris Carter,1B,474892,was,6,0.1604278075,0,0.6526901242,0.8097122949,0.151121916
20160626,Clint Robinson,1B,519208,mil,22.2,0.5935828877,1,0.1765799257,0.1598526858,0.6204400601
20160626,Dae-Ho Lee,1B,493193,stl,12.2,0.3262032086,0,0.3809256217,0.8274307771,0.2259668063
20160626,David Freese,1B,501896,lad,16.5,0.4411764706,0,0.6082389556,0.4001925052,0.1178099353
20160626,Edwin Encarnacion,1B,429665,chw,3,0.0802139037,1,0.9252615198,1,0.3524766271
20160626,Freddie Freeman,1B,518692,nym,33.9,0.9064171123,0,0.5401573442,0.5717760646,0.2252445005
20160626,Hanley Ramirez,1B,434670,tex,6,0.1604278075,1,0.6146076482,0.3693885511,0.2302463588
20160626,James Loney,1B,425766,atl,3,0.0802139037,1,0.3494856056,0.5690794558,0.529622971
20160626,Joey Votto,1B,458015,sdg,6,0.1604278075,0,0.628930002,0.3814295766,0.575351138
20160626,Jose Abreu,1B,547989,tor,0,0,0,0.5356185701,0.3615033017,0.3180482691
20160626,Justin Bour,1B,571506,chc,9.2,0.2459893048,0,0.5985562376,0.7524099429,0
20160626,Kendrys Morales,1B,434778,hou,37.4,1,0,0.2902942278,0.5664451674,0.412207012
20160626,Logan Morrison,1B,489149,bal,12.7,0.3395721925,1,0.372928734,0.5067151915,0.3734946623
20160626,Mark Reynolds,1B,448602,ari,25.7,0.6871657754,0,0.5221463358,0.4296211012,0.4967779731
20160626,Mark Teixeira,1B,407893,min,18.7,0.5,0,0,0.2430806314,0.7081802505
20160626,Mark Trumbo,1B,444432,tam,28.7,0.7673796791,0,0.7858419066,0.8532673526,0.3580502734
20160626,Miguel Cabrera,1B,408234,cle,3,0.0802139037,0,0.7543154376,0.7403474265,0.1183045883
20160626,Mitch Moreland,1B,519048,bos,6,0.1604278075,0,0.3908532895,0.3439523113,0.3633570914
20160626,Paul Goldschmidt,1B,502671,col,26,0.6951871658,1,0.9684879398,0.696729706,0.6904152101
20160626,Scott Van Slyke,1B,475100,pit,0,0,1,0.2792426731,0.5147088773,0.6134374709
20160626,Tommy Joseph,1B,571830,sfo,12.7,0.3395721925,1,0.4873922942,0.6995850469,0.2559221934
20160626,Trevor Plouffe,1B,461858,nyy,18.7,0.5,1,0.2604391804,0.4862755775,0.3227722009
20160626,Wil Myers,1B,571976,cin,0,0,1,0.9759661105,0.9620034272,1
20160626,Yonder Alonso,1B,475174,laa,12.7,0.3395721925,1,0.0039047866,0,0.5008065748
20160623,Adam Duvall,1B,594807,sdg,25.2,0.7949526814,0,0.8811955819,0.7918984805,0.6292592438
20160623,Andres Blanco,1B,433217,min,15,0.4731861199,1,0.5977755899,0.6826690534,0.7405300572
20160623,Buster Posey,1B,457763,pit,3,0.094637224,1,0.7335169061,0.6715970043,0.6566041119
20160623,Byungho Park,1B,666560,phi,3.5,0.1104100946,0,0.408362305,0.5441833904,0.6121150574
20160623,C.J. Cron,1B,543068,oak,12.2,0.3848580442,0,0.4049318524,0.5872682566,0.4810561393
20160623,Chris Johnson,1B,453400,chc,0,0,0,0.0383810725,0.1637970751,0
20160623,Dae-Ho Lee,1B,493193,det,0,0,1,0.4376519091,0.9715702935,0.5369866601
20160623,Freddie Freeman,1B,518692,nym,6.2,0.1955835962,0,0.5963141864,0.6470592989,0.2610461446
20160623,Hanley Ramirez,1B,434670,chw,12.7,0.4006309148,0,0.5723164016,0.3470929471,0.3539625092
20160623,James Loney,1B,425766,atl,9,0.2839116719,1,0.1584469126,0.2460538645,0.5623395597
20160623,Jarrod Saltalamacchia,1B,457454,sea,9,0.2839116719,0,0.6150509184,0.5909453718,0.3136896819
20160623,John Jaso,1B,444379,sfo,9.2,0.2902208202,0,0.3977632834,0.1642414686,0.2748478111
20160623,Jose Abreu,1B,547989,bos,31.7,1,1,0.5348275544,0.3337492437,0.3432548145
20160623,Mark Reynolds,1B,448602,ari,24.9,0.785488959,0,0.5136295111,0.4493380275,0.4585821172
20160623,Paul Goldschmidt,1B,502671,col,15.7,0.4952681388,1,1,0.7706919388,0.6605261604
20160623,Wil Myers,1B,571976,cin,12.2,0.3848580442,1,0.9824016245,1,1
20160623,Yonder Alonso,1B,475174,laa,6.2,0.1955835962,1,0,0,0.5051108089
20160621,Adam Duvall,1B,594807,tex,3,0.119047619,1,0.8159148688,0.767738286,0.2437004775
20160621,Adam Lind,1B,452252,det,0,0,1,0.4211133184,0.9449500966,0.5544456025
20160621,Adrian Gonzalez,1B,408236,was,6,0.2380952381,0,0.3261325591,0.3377668041,0.1838641889
20160621,Anthony Rizzo,1B,519203,stl,9.5,0.376984127,0,1,0.8998482041,0.2974343422
20160621,Brandon Belt,1B,474832,pit,18.4,0.7301587302,1,0.68859314,0.557871565,0.6019722601
20160621,Brandon Moss,1B,461235,chc,9.5,0.376984127,1,0.832293736,0.8240867772,0
20160621,C.J. Cron,1B,543068,hou,18.7,0.7420634921,1,0.362627287,0.5628452347,0.443128425
20160621,Chris Carter,1B,474892,oak,6.5,0.2579365079,1,0.6107136407,0.8279838226,0.4848792232
20160621,Chris Davis,1B,448801,sdg,6,0.2380952381,0,0.7574427295,0.79088876,0.6180527404
20160621,Edwin Encarnacion,1B,429665,ari,0,0,0,0.8650653627,1,0.4662114612
20160621,Eric Hosmer,1B,543333,nym,0,0,1,0.7067085284,0.5354415691,0.2859046128
20160621,Freddie Freeman,1B,518692,mia,3,0.119047619,1,0.5758165122,0.6224911674,0.3221197787
20160621,James Loney,1B,425766,kan,6,0.2380952381,0,0.1666504591,0.2845785669,0.3296267764
20160621,Joe Mauer,1B,408045,phi,15.4,0.6111111111,0,0.4467026937,0.2250318583,0.5603348303
20160621,John Jaso,1B,444379,sfo,9,0.3571428571,0,0.3405526305,0.1453939883,0.2702434441
20160621,Jose Abreu,1B,547989,bos,6,0.2380952381,1,0.5122181626,0.3188443977,0.3340188721
20160621,Justin Bour,1B,571506,atl,12.2,0.4841269841,0,0.4289762861,0.7002855758,0.5685079772
20160621,Logan Morrison,1B,489149,cle,0,0,1,0.3724629426,0.5373374429,0.2103806764
20160621,Mark Reynolds,1B,448602,nyy,13,0.5158730159,1,0.4719169804,0.4411632026,0.3384597688
20160621,Marwin Gonzalez,1B,503556,laa,15.2,0.6031746032,0,0.4282261089,0.3586256347,0.4971538523
20160621,Miguel Cabrera,1B,408234,sea,3,0.119047619,0,0.7852270675,0.7687881808,0.3090515514
20160621,Mike Napoli,1B,435063,tam,18.2,0.7222222222,0,0.7104316297,0.5120955785,0.352226692
20160621,Mitch Moreland,1B,519048,cin,3,0.119047619,0,0.3966492088,0.3579376357,1
20160621,Paul Goldschmidt,1B,502671,tor,0,0,1,0.932095078,0.7375636876,0.3380368262
20160621,Rob Refsnyder,1B,608701,col,9,0.3571428571,0,0.3870358279,0.1086542329,0.6291188968
20160621,Ryan Zimmerman,1B,475582,lad,6,0.2380952381,1,0.4943667255,0.5639627561,0.1329605281
20160621,Tommy Joseph,1B,571830,min,25.2,1,1,0.4255449203,0.7237311637,0.6949515301
20160621,Travis Shaw,1B,543768,chw,12.2,0.4841269841,0,0.5715655085,0.6067693734,0.3552177492
20160621,Wil Myers,1B,571976,bal,15.5,0.6150793651,1,0.9159245933,0.9645354228,0.3968095724
20160621,Yonder Alonso,1B,475174,mil,9.7,0.3849206349,0,0,0,0.6340094604
20160617,Adrian Gonzalez,1B,408236,mil,6,0.1941747573,0,0.3584103153,0.3616392432,0.6174984445
20160617,Albert Pujols,1B,405395,oak,6,0.1941747573,1,0.5151402092,0.4837072468,0.5003978396
20160617,Anthony Rizzo,1B,519203,pit,15.2,0.4919093851,0,1,0.8962143964,0.5832483208
20160617,Brandon Belt,1B,474832,tam,30.9,1,1,0.6900174609,0.5125000257,0.300705988
20160617,Chris Carter,1B,474892,lad,3,0.0970873786,1,0.7022549883,0.8677101923,0.1451865754
20160617,Chris Davis,1B,448801,tor,3,0.0970873786,0,0.8215261092,0.7945080696,0.3016559808
20160617,Dae-Ho Lee,1B,493193,bos,0,0,1,0.5506439626,1,0.3651542069
20160617,Eric Hosmer,1B,543333,det,25.9,0.8381877023,0,0.7353858552,0.5316843234,0.4998643959
20160617,Freddie Freeman,1B,518692,nym,21.5,0.6957928803,1,0.5840136105,0.6339085003,0.2721595749
20160617,Hanley Ramirez,1B,434670,sea,3,0.0970873786,0,0.5960720522,0.343678813,0.2947386071
20160617,James Loney,1B,425766,atl,6,0.1941747573,0,0.0681122868,0.1071196162,0.6134545727
20160617,Jedd Gyorko,1B,576397,tex,3,0.0970873786,0,0.5246765263,0.6852906987,0.2709102922
20160617,Joe Mauer,1B,408045,nyy,3,0.0970873786,0,0.5349739579,0.2317544504,0.3290123675
20160617,Joey Votto,1B,458015,hou,6,0.1941747573,1,0.7132239915,0.4156880116,0.4646160557
20160617,John Jaso,1B,444379,chc,6,0.1941747573,1,0.399420956,0.1557527751,0
20160617,Jose Abreu,1B,547989,cle,6.5,0.2103559871,1,0.4956198606,0.2914931125,0.2335417547
20160617,Justin Bour,1B,571506,col,3,0.0970873786,0,0.4134493411,0.6681579811,0.6397879717
20160617,Justin Smoak,1B,475253,bal,22.2,0.7184466019,1,0.4422224544,0.3132380314,0.3727034616
20160617,Logan Morrison,1B,489149,sfo,3,0.0970873786,0,0.423000582,0.5566513946,0.2902710157
20160617,Mark Reynolds,1B,448602,mia,0,0,1,0.4455056934,0.3124402035,0.3268119121
20160617,Marwin Gonzalez,1B,503556,cin,9.2,0.2977346278,0,0.4016595281,0.3380370157,1
20160617,Miguel Cabrera,1B,408234,kan,24.7,0.7993527508,1,0.8012446461,0.7924299575,0.3557679052
20160617,Mike Napoli,1B,435063,chw,0,0,0,0.7730684854,0.515685432,0.3433319979
20160617,Paul Goldschmidt,1B,502671,phi,30.9,1,1,0.9214410435,0.7160846037,0.5158669617
20160617,Prince Fielder,1B,425902,stl,3,0.0970873786,1,0.1848911308,0.074350717,0.3226515638
20160617,Rob Refsnyder,1B,608701,min,21.9,0.7087378641,1,0.2363484412,0.0161456075,0.6915707406
20160617,Ryan Zimmerman,1B,475582,sdg,28.4,0.9190938511,1,0.5331980241,0.5586530556,0.6261155265
20160617,Tommy Joseph,1B,571830,ari,6.2,0.2006472492,0,0.6026534541,0.7836986184,0.5353952793
20160617,Wil Myers,1B,571976,was,6.5,0.2103559871,0,0.9263509783,0.9036362434,0.1635149299
20160617,Yonder Alonso,1B,475174,laa,15.5,0.501618123,0,0,0,0.5183348855
20160616,Adrian Gonzalez,1B,408236,mil,0,0,0,0.4224233249,0.3613850184,0.5782320437
20160616,Byungho Park,1B,666560,nyy,3,0.078125,0,0.4258934799,0.516806186,0.2585644706
20160616,Chris Carter,1B,474892,lad,28.2,0.734375,1,0.7429363635,0.85920576,0
20160616,Chris Davis,1B,448801,bos,9.7,0.2526041667,1,0.931753619,0.8158314915,0.2782053466
20160616,Clint Robinson,1B,519208,sdg,6.5,0.1692708333,1,0.215574872,0.185156065,0.5659369698
20160616,Dae-Ho Lee,1B,493193,tam,25.7,0.6692708333,1,0.5139231463,0.9875437702,0.1936518827
20160616,David Freese,1B,501896,nym,0,0,1,0.7517818565,0.3467738161,0.1879737351
20160616,Edwin Encarnacion,1B,429665,phi,38.4,1,1,1,1,0.4189560482
20160616,Eric Hosmer,1B,543333,det,6.5,0.1692708333,0,0.8402537976,0.5436411757,0.4435912414
20160616,Freddie Freeman,1B,518692,cin,31.4,0.8177083333,0,0.5990269958,0.5961793134,1
20160616,Hanley Ramirez,1B,434670,bal,0,0,0,0.698249613,0.3380723486,0.3220204816
20160616,James Loney,1B,425766,pit,3,0.078125,0,0.1114532124,0.1280173151,0.5265474588
20160616,Joey Votto,1B,458015,atl,12,0.3125,1,0.8002279416,0.4271336398,0.5707398033
20160616,Logan Morrison,1B,489149,sea,3.5,0.0911458333,0,0.491248065,0.5706490571,0.2071660216
20160616,Miguel Cabrera,1B,408234,kan,22.2,0.578125,1,0.8745130726,0.8015616333,0.251587738
20160616,Prince Fielder,1B,425902,oak,3.5,0.0911458333,1,0.2114923367,0.0746567849,0.4426355246
20160616,Tommy Joseph,1B,571830,tor,9.2,0.2395833333,0,0.6849643629,0.8316955361,0.2315924562
20160616,Wil Myers,1B,571976,was,33.9,0.8828125,0,0.9868338238,0.8792835882,0.0497090737
20160616,Yonder Alonso,1B,475174,tex,3,0.078125,0,0,0,0.2032435282
20160613,Adrian Gonzalez,1B,408236,ari,0,0,1,0.411352116,0.3978932302,0.5622238062
20160613,Albert Pujols,1B,405395,min,0,0,0,0.5178150418,0.5433858057,0.7158920787
20160613,Anthony Rizzo,1B,519203,was,6,0.1583113456,1,1,1,0.1725450444
20160613,Brandon Belt,1B,474832,mil,16.2,0.4274406332,0,0.6661558411,0.5812193275,0.5978228822
20160613,Chris Carter,1B,474892,sfo,9.5,0.2506596306,1,0.66736414,0.9660491652,0.3164393801
20160613,Eric Hosmer,1B,543333,cle,6,0.1583113456,0,0.7276759401,0.6043528959,0.2319548286
20160613,Freddie Freeman,1B,518692,cin,37.9,1,0,0.3895437935,0.4262111597,1
20160613,Joe Mauer,1B,408045,laa,15.9,0.419525066,1,0.4996905576,0.2594874615,0.5408018921
20160613,Joey Votto,1B,458015,atl,21.4,0.5646437995,1,0.6421077449,0.448899833,0.6383178532
20160613,Jose Abreu,1B,547989,det,37.9,1,0,0.4381999293,0.186614977,0.4857232116
20160613,Justin Bour,1B,571506,sdg,25.2,0.6649076517,1,0.360559354,0.7248329001,0.6031605232
20160613,Justin Smoak,1B,475253,phi,6,0.1583113456,0,0.4412943534,0.3478530186,0.4477038517
20160613,Miguel Cabrera,1B,408234,chw,18.4,0.4854881266,1,0.7152540375,0.8602604391,0.3022192248
20160613,Mike Napoli,1B,435063,kan,0,0,1,0.8388099729,0.5502821476,0.3732831481
20160613,Mitch Moreland,1B,519048,oak,21.7,0.5725593668,1,0.3595131439,0.3737842796,0.4649486058
20160613,Paul Goldschmidt,1B,502671,lad,18.7,0.4934036939,0,0.9159053401,0.8182835143,0.131099717
20160613,Ryan Zimmerman,1B,475582,chc,0,0,0,0.5860544619,0.6260098026,0
20160613,Tommy Joseph,1B,571830,tor,0,0,1,0.8471354474,0.9208310696,0.3568100324
20160613,Wil Myers,1B,571976,mia,21.7,0.5725593668,0,0.8694447719,0.9834770136,0.3439466827
20160613,Yonder Alonso,1B,475174,tex,3.5,0.092348285,0,0,0,0.284020278
20160611,Adam Lind,1B,452252,tex,18.7,0.5993589744,0,0.3101905901,1,0.2792623848
20160611,Adrian Gonzalez,1B,408236,sfo,31.2,1,1,0.3672972783,0.2984541413,0.3106345982
20160611,Albert Pujols,1B,405395,cle,6,0.1923076923,0,0.5265771151,0.5336511494,0.2234989022
20160611,Anthony Rizzo,1B,519203,atl,18.7,0.5993589744,1,0.9080666714,0.9572504854,0.5665721267
20160611,Brandon Belt,1B,474832,lad,12.2,0.391025641,0,0.6117448484,0.5603108268,0.1053440986
20160611,Byungho Park,1B,666560,bos,0,0,0,0.4263028342,0.545885579,0.3650087406
20160611,Chris Carter,1B,474892,nym,24.7,0.7916666667,0,0.6370208875,0.9214346012,0.2843833862
20160611,Chris Davis,1B,448801,tor,31.2,1,1,0.7358182713,0.8297035811,0.3002260871
20160611,Clint Robinson,1B,519208,phi,12.2,0.391025641,0,0.1332020536,0.2048711422,0.4301641731
20160611,Eric Hosmer,1B,543333,chw,0,0,1,0.7476334482,0.5746611135,0.2893089857
20160611,Freddie Freeman,1B,518692,chc,0,0,0,0.4003938392,0.4150595199,0
20160611,Hanley Ramirez,1B,434670,min,9.7,0.3108974359,1,0.5177438638,0.2743217388,0.6816815936
20160611,James Loney,1B,425766,mil,6.2,0.1987179487,1,0.1831352416,0.2827662889,0.6098416383
20160611,Joey Votto,1B,458015,oak,9.2,0.2948717949,0,0.6346437865,0.4460939894,0.4759576244
20160611,John Jaso,1B,444379,stl,3,0.0961538462,0,0.4210844644,0.1457218652,0.3788988576
20160611,Jose Abreu,1B,547989,kan,6,0.1923076923,0,0.4112384837,0.1728153385,0.3957820628
20160611,Justin Bour,1B,571506,ari,0,0,1,0.3779309375,0.697712145,0.5769378867
20160611,Justin Smoak,1B,475253,bal,9.2,0.2948717949,0,0.4290878402,0.3441161324,0.3691130996
20160611,Logan Morrison,1B,489149,hou,9.2,0.2948717949,0,0.4236584851,0.6569394119,0.498117058
20160611,Mark Reynolds,1B,448602,sdg,3,0.0961538462,0,0.3916590478,0.3206531731,0.6065728508
20160611,Matt Adams,1B,571431,pit,0,0,1,0.6882621844,0.6516116641,0.5925319902
20160611,Miguel Cabrera,1B,408234,nyy,0,0,1,0.7146212814,0.8389863658,0.2667271764
20160611,Mike Napoli,1B,435063,laa,9.2,0.2948717949,1,0.8217736831,0.5498894525,0.5230353201
20160611,Mitch Moreland,1B,519048,sea,6,0.1923076923,1,0.3214712708,0.3425644923,0.2833731958
20160611,Paul Goldschmidt,1B,502671,mia,9.7,0.3108974359,0,0.8735776074,0.8055038925,0.3182321357
20160611,Rob Refsnyder,1B,608701,det,9.5,0.3044871795,0,0.2510021802,0.0379978449,0.5024579152
20160611,Tommy Joseph,1B,571830,was,3,0.0961538462,1,1,0.8885828038,0.1795521756
20160611,Tyler White,1B,643603,tam,0,0,1,0.287291652,0.6239745291,0.3092325309
20160611,Wil Myers,1B,571976,col,9.2,0.2948717949,1,0.8748013222,0.9573222214,0.6883157298
20160611,Yonder Alonso,1B,475174,cin,9,0.2884615385,1,0,0,1
20160607,Adrian Gonzalez,1B,408236,col,3,0.0626304802,0,0.3531097135,0.2901552623,0.7259371156
20160607,Albert Pujols,1B,405395,nyy,0,0,1,0.5504682041,0.5313988682,0.314265258
20160607,Anthony Rizzo,1B,519203,phi,3,0.0626304802,1,0.8866946191,1,0.3920496581
20160607,Billy Butler,1B,456714,mil,25.7,0.5365344468,1,0,0.1919673564,0.6586694485
20160607,Brandon Belt,1B,474832,bos,3,0.0626304802,0,0.5774004193,0.5661368807,0.4206092531
20160607,Chris Carter,1B,474892,oak,47.9,1,0,0.5321034242,0.8027289711,0.5073955069
20160607,Chris Davis,1B,448801,kan,18.7,0.3903966597,0,0.594884696,0.8071758534,0.3674568329
20160607,Chris Johnson,1B,453400,min,3,0.0626304802,1,0.1963661775,0.2063313857,0.6790693642
20160607,Dae-Ho Lee,1B,493193,cle,6.2,0.1294363257,0,0.3053808526,0.7815216441,0.1920480477
20160607,David Freese,1B,501896,nym,12.5,0.260960334,0,0.5089308176,0.2784500292,0.2808734713
20160607,Eric Hosmer,1B,543333,bal,9,0.1878914405,1,0.649881202,0.453326183,0.4191427022
