date,name,pos,id,Oppt,points,pointsDist,HomeAway,meanPoints,variancePoints,deviationPoints,mean10Day,mean5Day,meanHomeAway,meanRightLeft,OpptWins,OpptAverage,OpptPointsAverage10,OpptAverage5,OpptPosTotalPointsAverage,OpptPosTotalPointsAverage10,OpptPosTotalPointsAverage5,opptPitchMean,opptPitchVar,opptPitchMean10,opptPitchMean5,opptPitchMeanHA
20160427,Daniel Murphy,2B,502517,phi,6,0.1178781925,0,0.6947685885,0.3927325986,0.5638277627,0.447761194,0.7619047619,0.8357840758,0.6,0.5454545455,0.5047963206,0.987517337,0.7181571816,0.34453125,0.987517337,0.6527777778,0.578313253,0.419573139,0.2444444444,0.3518518519,0.7183098592
20160427,Dee Gordon,2B,543829,lad,6.2,0.1218074656,1,0.5030241273,0.321140413,0.4950528939,0.4339414041,0.4952380952,0.3801481769,0.7894736842,0.7272727273,0.3166885677,0.1553398058,0.4796747967,0.171875,0.1553398058,0.2916666667,0.4337349398,0.5153565851,0.2333333333,0.2222222222,0.323943662
20160427,DJ LeMahieu,2B,518934,pit,21.5,0.4223968566,0,0.5441128131,0.2177459136,0.3819859338,0.2985074627,0.419047619,0.4264696367,0.5526315789,0.7272727273,0.741130092,0.1553398058,0.906504065,0.46875,0.1553398058,0.1666666667,0.7469879518,0.1436751692,0.7111111111,0.4074074074,0.6056338028
20160427,Dustin Pedroia,2B,456030,atl,50.9,1,0,0.5779863257,0.2662297426,0.4374360364,0.7656163626,0.9142857143,0.4313711217,0.6037157895,0,0.6772667543,0.4757281553,0.8943089431,0.54140625,0.4757281553,0.5833333333,0.4759036145,0.1378188444,0.4777777778,0.2222222222,0.5
20160427,Howie Kendrick,2B,435062,mia,0,0,0,0,0,0,0.0959488273,0.1428571429,0,0.1973684211,0.3636363636,0.3975378657,0.2330097087,0.3617886179,0.4317434211,0.2330097087,0.375,0,0,0,0,0.1971830986
20160427,Ian Kinsler,2B,435079,oak,12.4,0.2436149312,0,0.7358572743,0.4899145529,0.6485015852,0.6218905473,0.3333333333,0.4347439257,0.6680157895,0.6363636364,0.3731931669,0.4174757282,0.7886178862,0.078125,0.4174757282,0.2916666667,0.9819277108,0.1128318584,1,0.8333333333,0.8309859155
20160427,Ivan De Jesus Jr.,2B,474443,nym,3,0.0589390963,1,0.3425810269,0.2934043276,0.4665556581,0.6550580431,0.7619047619,0.8897084991,0.4060157895,0.7272727273,0.2653710492,0.4174757282,0.3983739837,0.4144736842,0.4174757282,0.5833333333,0.4939759036,0.1723060906,0.5555555556,0.6666666667,0.4507042254
20160427,Jason Kipnis,2B,543401,min,12.7,0.2495088409,1,0.5304138452,0.2968819038,0.4701933087,0.3897180763,0.6095238095,0.5257368404,0.7105263158,0.2727272727,0.420499343,0.4142394822,0.4593495935,0.265625,0.4142394822,0.2916666667,0,0,0,0,0.1971830986
20160427,Jean Segura,2B,516416,stl,6,0.1178781925,0,0.8057080402,0.7453965921,0.8392537501,0.7877280265,0.7619047619,1,0.7330842105,0.6363636364,0.3709592641,0.4174757282,0.6504065041,0.08203125,0.4174757282,0.5,0.2409638554,0.0968245705,0.1777777778,0.2777777778,0.3802816901
20160427,Jed Lowrie,2B,476704,det,15.7,0.3084479371,1,0.3112714483,0.1489641651,0.2931163549,0.5508173419,0.4761904762,0.3558833997,0.3765157895,0.4545454545,0.5064665606,0.1844660194,0.7317073171,0.3626644737,0.1844660194,0.375,0.6746987952,0.7777199375,1,0.8333333333,0.5
20160427,Jedd Gyorko,2B,576397,ari,12.4,0.2436149312,1,0.6051212938,0.7794800298,0.862159504,1,1,0.6167297551,0.6315789474,0.6363636364,0.7728467328,0.4401294498,0.8577235772,0.6115056818,0.4401294498,0.2083333333,0.6626506024,0.391983342,0.6148148148,0.6018518519,0.4929577465
20160427,Jemile Weeks,2B,457789,sfo,15.7,0.3084479371,1,0.096048912,0.0469311126,0.120845487,0.2380952381,0.3047619048,0.0404412954,0.1578947368,0.6363636364,0.6173097599,0.284789644,0.3617886179,0.328125,0.284789644,0.3333333333,0.813253012,0.3262623634,0.8148148148,0.6018518519,0.8591549296
20160427,Joe Panik,2B,605412,sdg,25.1,0.4931237721,0,0.6331355598,0.2728526672,0.4446508207,0.6815920398,0.6857142857,0.6470607266,0.4858315789,0.2727272727,0.7450722733,0.5922330097,1,0.53125,0.5922330097,0.625,0.6144578313,0.2108276939,0.7666666667,0.7222222222,0.4929577465
20160427,Jonathan Schoop,2B,570731,tam,6.2,0.1218074656,1,0.2406317796,0.4826239703,0.6424382875,0,0.0761904762,0.1617651817,1,0.5454545455,0.2467805519,0.1553398058,0,0.31171875,0.1553398058,0,0.813253012,0.3450026028,0.8222222222,0.7222222222,0.7230042254
20160427,Jose Altuve,2B,514888,sea,40.6,0.7976424361,1,1,0.5140130694,0.6682484991,0.9646213378,0.8,0.735295545,0.7894736842,0.6363636364,0.2233245729,0.1553398058,0.2276422764,0.14765625,0.1553398058,0.3333333333,0.5963855422,0.0409942738,0.5,0.4166666667,0.6197183099
20160427,Josh Harrison,2B,543281,col,9.5,0.1866404715,1,0.5468493196,0.3376716995,0.5115090536,0.7462686567,0.7619047619,0.4650748973,0.5294105263,0.4545454545,0.8828515112,0.7087378641,0.9105691057,0.80390625,0.7087378641,0.6666666667,0.7228915663,0,0.6666666667,0.5555555556,0.6197183099
20160427,Kelly Johnson,2B,430637,bos,6.5,0.1277013752,1,0.1092548156,0.0498500352,0.1269687904,0.2736318408,0.4761904762,0.1011032385,0.2565789474,0.6363636364,0.4606438896,0.6731391586,0.6016260163,0.27890625,0.6731391586,0.5416666667,0.8995975904,0.1684307941,0.8888888889,0.7407407407,0.6197183099
20160427,Logan Forsythe,2B,523253,bal,6,0.1178781925,0,0.6688169746,0.5564369707,0.7019831389,0.9867330017,0.9142857143,0.3602915009,0.6203,0.6363636364,0.4135140743,0.2718446602,0.5609756098,0.1726973684,0.2718446602,0.4583333333,0.5120481928,0.3814419573,0.2777777778,0.4444444444,0.2112676056
20160427,Neil Walker,2B,435522,cin,28.2,0.5540275049,0,0.6558411676,0.5885642118,0.7267294645,0.8319513543,0.6857142857,0.1920961532,0.6687315789,0.4545454545,1,0.8284789644,0.8414634146,0.46875,0.8284789644,0.8333333333,0.313253012,0.0020822488,0.2888888889,0.2407407407,0.3943661972
20160427,Omar Infante,2B,408299,laa,6,0.1178781925,1,0.2597133653,0.0937565562,0.208616636,0.3233830846,0.4761904762,0.343751011,0.3368421053,0.5454545455,0.4375821288,0.2330097087,0.4349593496,0.1875,0.2330097087,0.2083333333,0.7469879518,0.2054485511,0.5333333333,0.4444444444,0.5492957746
20160427,Robinson Cano,2B,429664,hou,28.7,0.5638506876,0,0.7440750115,1,1,0.7435046987,0.7238095238,0.4650748973,0.6842105263,0.1818181818,0.7950065703,1,0.7520325203,1,1,1,0.3734939759,1,0.3444444444,0.1111111111,0
20160427,Rougned Odor,2B,596059,nyy,9.2,0.1807465619,0,0.5909621327,0.2962328687,0.4695158575,0.6929637527,0.5333333333,0.6955902811,0.2842105263,0.3636363636,0.5863476036,0.8252427184,0.5487804878,0.6217105263,0.8252427184,0.5416666667,0.4899590361,0.1253976517,0.3444444444,0.2037037037,0.6197183099
20160427,Ryan Goins,2B,572365,chw,3,0.0589390963,0,0.0510485833,0.1751456048,0.3286477139,0.1243781095,0,0.0539244233,0,1,0,0.0517799353,0.3495934959,0,0.0517799353,0.2083333333,0.8975903614,0.0847214992,0.8333333333,0.6944444444,0.6854464789
20160427,Starlin Castro,2B,516770,tex,9.5,0.1866404715,1,0.4612122806,0.5290889885,0.6803815647,0.3233830846,0.419047619,0.1617651817,0.3947368421,0.6363636364,0.3495400788,0.7669902913,0.4349593496,0.84375,0.7669902913,0.4583333333,0.4156626506,0.1638469547,0.4222222222,0.1481481481,0.5563380282
20160425,A.J. Ellis,C,454560,mia,3,0.125,0,0.3815417805,0.4034124798,0.5513367108,0.6533333333,0.3970588235,0.485459699,0.1666666667,0.25,0.2882919828,0.2303664921,0.224025974,0.3333333333,0.2303664921,0.2368421053,0.4424236364,0.202435312,0.5925925926,0.5161290323,0
20160425,A.J. Pierzynski,C,150229,bos,0,0,0,0.2169341321,0.111733473,0.2114400624,0.448,0.2352941176,0.2505598447,0.1969722222,0.625,0.3787619894,0.1465968586,0.5779220779,0.1766381766,0.1465968586,0.2631578947,0.8242418182,0.0414764079,0.8981481481,0.7822580645,0.7222222222
20160425,Buster Posey,C,457763,sdg,21,0.875,0,0.3928560343,0.2761245255,0.4219851385,0.28,0.1985294118,0.7203595534,0.3333333333,0.375,0.6496821817,0.1989528796,0.6558441558,0.334682861,0.1989528796,0.3421052632,0.8484854545,0.2115677321,0.9074074074,1,0.7222222222
20160425,Carlos Perez,C,542208,kan,3,0.125,0,0,0.0296025133,0.0669671251,0.1633333333,0.0294117647,0.054809966,0.0476166667,1,0.0788907115,0.1989528796,0,0.3703703704,0.1989528796,0,0.8363636364,0.1244292237,0.787037037,0.5483870968,0.9444444444
20160425,Chris Iannetta,C,455104,hou,3,0.125,0,0.2999596474,0.4614227011,0.6044045434,0.3733333333,0.1470588235,0.2818798252,0.25,0.25,0.6549108058,0.4816753927,0.4058441558,0.7935222672,0.4816753927,0.2894736842,0.3393945455,0.2857686454,0.1851851852,0.2419354839,0.4722222222
20160425,Christian Vazquez,C,543877,atl,6,0.25,1,0.0970014899,0.101291542,0.1952561348,0.2333333333,0.1176470588,0.0939599417,0.1666666667,0,0.4578691363,0.1989528796,0.2922077922,0.443019943,0.1989528796,0.1578947368,0.3454545455,0.033390411,0.3703703704,0.3064516129,0.3395055556
20160425,Curt Casali,C,592200,bal,15,0.625,0,0.0052924013,0.2096085307,0.3446829626,0.18,0.2352941176,0.054809966,0,0.875,0.2356981751,0.2662677636,0.2402597403,0.1282051282,0.2662677636,0.3684210526,0,0,0,0,0
20160425,Derek Norris,C,519083,sfo,9,0.375,1,0.1746026819,0.1869648701,0.3162809719,0.3733333333,0.1764705882,0.4228197379,0.4,0.625,0.5524297724,0.5654450262,0.2435064935,0.6730769231,0.5654450262,0.3421052632,0.6272727273,0.0654965753,0.5833333333,0.5080645161,0.7222222222
20160425,Devin Mesoraco,C,519023,nym,3,0.125,1,0.0052924013,0,0,0.2333333333,0.0588235294,0.4071597476,0.0833333333,0.75,0,0.1282722513,0.0281385281,0,0.1282722513,0.149122807,1,0.0034246575,1,0.8709677419,1
20160425,Dioner Navarro,C,425900,tor,6,0.25,1,0.019400298,0.2701428584,0.4153589531,0.252,0.3529411765,0,0,0.75,0.1070381382,0.1884816754,0.1850649351,0.3025641026,0.1884816754,0.2105263158,0.5772727273,0.2186429795,0.6666666667,0.5322580645,0.4814814815
20160425,Francisco Cervelli,C,465041,col,0,0,1,0.4510569282,0.0910794945,0.1789368813,0.3675,0.2205882353,0.5376622766,0.3928555556,0.625,0.7706183218,0.2931937173,0.6168831169,0.660968661,0.2931937173,0.3947368421,0.5772727273,0.3342251712,0.7037037037,0.5322580645,0.8888888889
20160425,J.T. Realmuto,C,592663,lad,9,0.375,1,0.2283259871,0.3851450405,0.5339557855,0.26,0.2941176471,0.7595095291,0.1666666667,1,0.1093910191,0.3167539267,0.2435064935,0.5641025641,0.3167539267,0.2368421053,0.4545454545,0.0593607306,0.4074074074,0.2741935484,0.5
20160425,Jarrod Saltalamacchia,C,457454,oak,3,0.125,0,1,0.7457559708,0.8300960071,0.6825,0.2867647059,0.5637596505,0.85,0.75,0.1634201353,0.0104712042,0.3798701299,0.1282051282,0.0104712042,0.1578947368,0.59394,0.3211567732,0.7037037037,0.8387096774,0.962962963
20160425,Kurt Suzuki,C,435559,cle,3,0.125,0,0.1322712317,0.1498441149,0.2668328952,0.308,0.1764705882,0.2114098689,0.1666666667,0.625,0.0097470478,0.2931937173,0.1038961039,0.1826923077,0.2931937173,0.4210526316,0.8424236364,0.1259512938,0.8611111111,0.5806451613,0.9537037037
20160425,Matt Wieters,C,446308,tam,3,0.125,1,0.3227511175,0.2303961536,0.3697515013,0.385,0.0441176471,0.3288597961,0.3148166667,0.5,0.1267229399,0.1518324607,0.2662337662,0.0555555556,0.1518324607,0.4210526316,0.4454545455,0.3086472603,0.3796296296,0.2096774194,0.6759259259
20160425,Nick Hundley,C,460026,pit,9,0.375,0,0.3741463869,0.3281297989,0.4773225029,0,0,0.3288597961,0.0833333333,0.75,0.6618823047,1,0.5616883117,1,1,1,0.1757581818,0.2994672755,0.1790123457,0.0887096774,0.0833333333
20160425,Salvador Perez,C,521692,laa,6,0.25,1,0.5383582692,0.7248177865,0.814986475,0.64,0.375,0.3680097718,0.4285722222,0.5,0.2627639943,0,0.1428571429,0.1052631579,0,0.1842105263,0.5590909091,0.0114511986,0.5925925926,0.5161290323,0.5462962963
20160425,Stephen Vogt,C,519390,det,0,0,1,0.376365781,0.4066213018,0.5543547799,0.5425,0.3088235294,0.4756722051,0.3214277778,0.5,0.3701045725,0.6701570681,0.4090909091,0.8717948718,0.6701570681,0.4473684211,0.8424236364,0.0643074581,0.8981481481,0.8870967742,0.7777777778
20160425,Travis d'Arnaud,C,518595,cin,3,0.125,0,0.1164017879,0.0296025133,0.0669671251,0.3266666667,0.2941176471,0.1526849053,0.125,0.625,1,0.2513089005,1,0.8852901484,0.2513089005,0.3157894737,0.5636363636,0.2200342466,0.462962963,0.6129032258,0.2222222222
20160425,Welington Castillo,C,456078,stl,24,1,0,0.7233517507,1,1,1,1,1,1,0.75,0.0807304126,0.1753926702,0.2229437229,0.4914529915,0.1753926702,0.2543859649,0.8,1,1,0.4838709677,0.4444444444
20160425,Yadier Molina,C,425877,ari,3,0.125,1,0.4758815495,0.177587919,0.3041506541,0.49,0.3308823529,0.4071597476,0.4285722222,0.75,0.6302491286,0.0628272251,0.4350649351,0.2807692308,0.0628272251,0.1315789474,0.4909090909,0.6224315068,0.75,0.6532258065,0.25
20160425,Yan Gomes,C,543228,min,21,0.875,1,0.3894959027,0.7101002774,0.8042461327,0.42,0.4411764706,0.9552594077,0.2380944444,0.125,0.2069920033,0.3141361257,0.1201298701,0.4493927126,0.3141361257,0.3947368421,0.3151509091,0.0243531202,0.2962962963,0.2580645161,0.2222222222
20160425,Adam Duvall,RF,594807,nym,0,0,1,0.2059833115,0.2484507642,0.3892399548,0.2911764706,0.358974359,0.3947368421,0.3805405405,0.6666666667,0.2288108792,0.1821862348,0.0312837109,0.2888994307,0.1821862348,0.3472222222,1,0.0034246575,1,0.8709677419,1
20160425,Adam Eaton,RF,594809,tor,18,0.6,1,0,0.0880242457,0.1725973624,0,0.1538461538,0.4421052632,0.172972973,0.6666666667,0.3113575269,0.1578947368,0.1877022654,0.3072580645,0.1578947368,0.6458333333,0.5772727273,0.2186429795,0.6666666667,0.5322580645,0.4814814815
20160425,Carlos Gonzalez,RF,471865,pit,6,0.2,0,0.8139564089,0.4625451264,0.604172789,0.3411764706,0.3141025641,0.7193,0.1210810811,0.6666666667,0.7392473118,0.6194331984,0.5631067961,0.6812393888,0.6194331984,0.75,0.1757581818,0.2994672755,0.1790123457,0.0887096774,0.0833333333
20160425,Curtis Granderson,RF,434158,cin,3,0.1,0,0.719560182,0.6755593864,0.7778832642,1,0.891025641,0.1842105263,0.7243243243,0.5555555556,1,0.7570850202,1,0.6506791171,0.7570850202,1,0.5636363636,0.2200342466,0.462962963,0.6129032258,0.2222222222
20160425,David Peralta,RF,444482,stl,18,0.6,0,0.5964474088,0.3595187633,0.5075394892,0.45,0.4423076923,0.7719315789,0.9513513514,0.6666666667,0.2910692951,0.1639676113,0.2254584682,0.3709677419,0.1639676113,0.2638888889,0.8,1,1,0.4838709677,0.4444444444
20160425,George Springer,RF,543807,sea,9,0.3,1,0.5899589764,0.3725667326,0.5203752625,0.6705882353,0.2820512821,0.5263157895,0.5621621622,0.5555555556,0.2626941458,0.5647773279,0.0938511327,0.5483870968,0.5647773279,0.6041666667,0.6,0.1952054795,0.6944444444,0.7741935484,0.4722222222
20160425,Giancarlo Stanton,RF,519317,lad,30,1,1,0.5087210114,0.4429394492,0.5865568888,0.3176470588,0.1858974359,0.5328947368,0.4497297297,0.8888888889,0.313172043,0.2914979757,0.2459546926,0.1846349745,0.2914979757,0.3958333333,0.4545454545,0.0593607306,0.4074074074,0.2741935484,0.5
20160425,Gregory Polanco,RF,570256,col,15,0.5,1,0.7674489995,0.2380275884,0.3771431635,0.6088235294,0.5384615385,0.6157894737,0.627027027,0.5555555556,0.8231033453,0.7469635628,0.6181229773,1,0.7469635628,0.5416666667,0.5772727273,0.3342251712,0.7037037037,0.5322580645,0.8888888889
20160425,Hunter Pence,RF,452254,sdg,21,0.7,0,0.5018418776,0.2875641825,0.4329566679,0.3882352941,0.5064102564,0.6315789474,0.7243243243,0.3333333333,0.7298387097,0.7834008097,0.6569579288,0.6506791171,0.7834008097,0.7291666667,0.8484854545,0.2115677321,0.9074074074,1,0.7222222222
20160425,J.D. Martinez,RF,502110,oak,0,0,0,0.3255797728,0.1793256412,0.3048191747,0.0588235294,0,0.4736842105,0.4324324324,0.6666666667,0.3548387097,0.5101214575,0.3818770227,0.3985568761,0.5101214575,0.8333333333,0.59394,0.3211567732,0.7037037037,0.8387096774,0.962962963
20160425,Jarrod Dyson,RF,502481,laa,0,0,1,0.1860435911,0,0,0.2470588235,0.2051282051,0,0.3459459459,0.4444444444,0.4314516129,0.3036437247,0.145631068,0.4673174873,0.3036437247,0.5625,0.5590909091,0.0114511986,0.5925925926,0.5161290323,0.5462962963
20160425,Jose Bautista,RF,430832,chw,24,0.8,0,0.7651187453,0.4689505616,0.609857653,0.4658823529,0.2564102564,0.7368421053,0.6918918919,1,0,0.5789473684,0,0.2151952462,0.5789473684,0.6875,0,0,0,0,0
20160425,Josh Reddick,RF,502210,det,6,0.2,1,0.5718192727,0.3282894527,0.4760028049,0.5823529412,0.5064102564,0.7302631579,0.6733578378,0.4444444444,0.5142314991,0.7651821862,0.4110032362,0.7073055028,0.7651821862,0.7083333333,0.8424236364,0.0643074581,0.8981481481,0.8870967742,0.7777777778
20160425,Kole Calhoun,RF,594777,kan,6,0.2,0,0.2815142466,0.2000615574,0.3312520333,0.36,0.3076923077,0.3859631579,0.2306335135,0.8888888889,0.2896505376,0,0.003236246,0,0,0.0833333333,0.8363636364,0.1244292237,0.787037037,0.5483870968,0.9444444444
20160425,Mark Trumbo,RF,444432,tam,3,0.1,1,0.9657996819,0.7055395245,0.8002171471,0.6352941176,0.3076923077,1,0.5436281081,0.4444444444,0.3265382318,0.3461538462,0.2686084142,0.4032258065,0.3461538462,0.4166666667,0.4454545455,0.3086472603,0.3796296296,0.2096774194,0.6759259259
20160425,Marlon Byrd,RF,407781,min,12,0.4,1,0.3604638183,0.2641771961,0.4071230406,0.4941176471,0.5811965812,0.6315789474,0,0.1111111111,0.3884408602,0.3198380567,0.1229773463,0.3603565365,0.3198380567,0.4791666667,0.3151509091,0.0243531202,0.2962962963,0.2580645161,0.2222222222
20160425,Matt Kemp,RF,461314,sfo,21,0.7,1,0.4651159546,0.9175691937,0.94719168,0.2941176471,0.3076923077,0.8421052632,0.8216216216,0.5555555556,0.6548387097,0.4331983806,0.2459546926,0.5612903226,0.4331983806,0.6458333333,0.6272727273,0.0654965753,0.5833333333,0.5080645161,0.7222222222
20160425,Miguel Sano,RF,593934,cle,9,0.3,0,0.3255797728,0.2657440834,0.4088815437,0.5717647059,0.5384615385,0.4342105263,0.3978378378,0.5555555556,0.2363276964,0.0160323887,0.1067961165,0.2019420671,0.0160323887,0,0.8424236364,0.1259512938,0.8611111111,0.5806451613,0.9537037037
20160425,Mookie Betts,RF,605141,atl,6,0.2,1,1,0.8380409591,0.8941103568,0.6776470588,1,0.6710526316,1,0,0.5819145759,0.3461538462,0.2944983819,0.6209677419,0.3461538462,0.8333333333,0.3454545455,0.033390411,0.3703703704,0.3064516129,0.3395055556
20160425,Nelson Cruz,RF,443558,hou,3,0.1,0,0.6511595457,0.4941614298,0.6319109403,0.5529411765,0.5641025641,0.4473684211,0.6447135135,0.2222222222,0.7338709677,0.3643724696,0.4077669903,0.4443972835,0.3643724696,0.75,0.3393945455,0.2857686454,0.1851851852,0.2419354839,0.4722222222
20160425,Nick Markakis,RF,455976,bos,6,0.2,0,0.6210615913,0.1568405376,0.2748826252,0.45,0.25,0.5210526316,0.7135135135,0.5555555556,0.5209080048,0.7408906883,0.5792880259,0.5887096774,0.7408906883,0.8541666667,0.8242418182,0.0414764079,0.8981481481,0.7822580645,0.7222222222
20160425,Nomar Mazara,RF,608577,nyy,6,0.2,0,0.5697680909,0.2340929603,0.3725236908,0.4084033613,0.2820512821,0.5526315789,0.7207178378,0.3333333333,0.5577956989,0.7651821862,0.3268608414,0.5194497154,0.7651821862,0.9791666667,0.5030309091,0.0391933029,0.5740740741,0.4838709677,0.5925925926
20160425,Stephen Piscotty,RF,572039,ari,18,0.6,1,0.6133731477,0.5148595756,0.6496510029,0.3705882353,0.3782051282,0.6491210526,0.4723459459,0.6666666667,0.7148521505,0.6599190283,0.4368932039,0.7064516129,0.6599190283,0.5625,0.4909090909,0.6224315068,0.75,0.6532258065,0.25
20160425,Steven Souza Jr.,RF,519306,bal,9,0.3,0,0.6883738453,1,1,0.5899159664,0.6987179487,0.5921052632,0.3545945946,0.7777777778,0.4105787476,0.2967032967,0.2427184466,0.3999051233,0.2967032967,0.25,0,0,0,0,0
20160425,Yasiel Puig,RF,624577,mia,18,0.6,0,0.5471911367,0.243658021,0.3837026207,0.1361344538,0.2179487179,0.4105263158,0.2378378378,0.2222222222,0.4511385199,1,0.2265372168,0.7073055028,1,0.7708333333,0.4424236364,0.202435312,0.5925925926,0.5161290323,0
20160425,Adam Jones,CF,430945,tam,3,0.125,1,0.3994677266,0.1871874615,0.2960164894,0.5205479452,0.32,0.4556223802,0.4053618315,0.4444444444,0.3967159575,0.2235576923,0.4088669951,0.2680895367,0.2235576923,0.2285714286,0.4454545455,0.3086472603,0.3796296296,0.2096774194,0.6759259259
20160425,Austin Jackson,CF,457706,tor,6,0.25,1,0,0,0,0,0.1866666667,0.0976333672,0.0138191533,0.6666666667,0.3782727025,0,0.2857142857,0.1503904217,0,0.5428571429,0.5772727273,0.2186429795,0.6666666667,0.5322580645,0.4814814815
20160425,Billy Burns,CF,542993,det,9,0.375,1,0.4751167917,0.3381052164,0.4681337747,0.4863013699,0.3466666667,0.4184262369,0.3869362937,0.4444444444,0.6247471864,0.7211538462,0.6256157635,0.6410264262,0.7211538462,0.6285714286,0.8424236364,0.0643074581,0.8981481481,0.8870967742,0.7777777778
20160425,Billy Hamilton,CF,571740,nym,18,0.75,1,0.4098504837,0.3421027428,0.4722597367,0.3150684932,0,0.5207112916,0.1520106868,0.6666666667,0.2779856023,0.0288461538,0.0476190476,0.1278745751,0.0288461538,0.1333333333,1,0.0034246575,1,0.8709677419,1
20160425,Carlos Gomez,CF,460576,sea,9,0.375,1,0.0806177112,0.1230615087,0.2095700428,0.2465753425,0.24,0.2278111901,0.0631719563,0.5555555556,0.3191508664,0.4831730769,0.1428571429,0.4461218116,0.4831730769,0.4857142857,0.6,0.1952054795,0.6944444444,0.7741935484,0.4722222222
20160425,Chris Owings,CF,572008,stl,24,1,0,0.3772173297,0.3146414743,0.4435353173,0.6232876712,0.5066666667,0.357989013,0.3132341425,0.6666666667,0.3536242402,0.0072115385,0.3431855501,0.228526809,0.0072115385,0.019047619,0.8,1,1,0.4838709677,0.4444444444
20160425,Delino DeShields Jr.,CF,592261,nyy,0,0,0,0.5669053901,0.5122990599,0.6335443321,0.2857142857,0.1333333333,0.2603556458,0.6482472707,0.3333333333,0.6776739545,0.7211538462,0.4975369458,0.4106317175,0.7211538462,1,0.5030309091,0.0391933029,0.5740740741,0.4838709677,0.5925925926
20160425,Denard Span,CF,452655,sdg,3,0.125,0,0.7659482119,0.6009857298,0.7087806795,0.6917808219,0.4666666667,0.4556223802,0.451425676,0.3333333333,0.8866914633,0.7427884615,1,0.5715773035,0.7427884615,0.6571428571,0.8484854545,0.2115677321,0.9074074074,1,0.7222222222
20160425,Ezequiel Carrera,CF,485567,chw,6,0.25,0,0.6219716959,0.9575480074,0.971840022,0.8493150685,0.8888888889,0.9763336718,0.4974895205,1,0,0.5,0,0.0374804789,0.5,0.6,0,0,0,0,0
20160425,Gerardo Parra,CF,467827,pit,15,0.625,0,0.695404859,0.9063188372,0.937100872,0.5814307458,0.6,0.6508891145,0.9581279654,0.6666666667,0.8981221083,0.5480769231,0.8571428571,0.6090577824,0.5480769231,0.6857142857,0.1757581818,0.2994672755,0.1790123457,0.0887096774,0.0833333333
20160425,Jackie Bradley Jr.,CF,598265,atl,18,0.75,1,0.2620361169,0.1750443873,0.2804245073,0.2191780822,0.3466666667,0.1952667344,0.3316596803,0,0.7069763222,0.2235576923,0.4482758621,0.535137949,0.2235576923,0.8,0.3454545455,0.033390411,0.3703703704,0.3064516129,0.3395055556
20160425,Jacoby Ellsbury,CF,453056,tex,21,0.875,1,0.4098504837,0.2143557026,0.3297834965,0.168297456,0.2,0.5597646385,0,0.6666666667,0.4670234963,0.6098901099,0.315270936,0.2998438313,0.6098901099,0.6285714286,0,0,0,0,0
20160425,Jon Jay,CF,445055,sfo,9,0.375,1,0.390809718,0.3432855858,0.4734770768,0.3493150685,0.32,0.6043982747,0.718595974,0.5555555556,0.795572893,0.3269230769,0.3743842365,0.4619469027,0.3269230769,0.5428571429,0.6272727273,0.0654965753,0.5833333333,0.5080645161,0.7222222222
20160425,Kevin Kiermaier,CF,595281,bal,3,0.125,0,0.4812390775,0.2823543875,0.4085452951,0.7162426614,0.6,0.2820519496,0.4974895205,0.7777777778,0.4988179795,0.1648351648,0.3694581281,0.264016903,0.1648351648,0,0,0,0,0,0
20160425,Leonys Martin,CF,547982,hou,21,0.875,0,0.390809718,0.6498784823,0.748252373,0.3378995434,0.2666666667,0.1084815191,0.4974895205,0.2222222222,0.8915903112,0.2451923077,0.6206896552,0.3185840708,0.2451923077,0.6857142857,0.3393945455,0.2857686454,0.1851851852,0.2419354839,0.4722222222
20160425,Lorenzo Cain,CF,456715,laa,0,0,1,0.4669613588,0.3612647988,0.4917884504,0.3074581431,0.2933333333,0.4556223802,0.3247501036,0.4444444444,0.5241767214,0.1730769231,0.2216748768,0.34669443,0.1730769231,0.4285714286,0.5590909091,0.0114511986,0.5925925926,0.5161290323,0.5462962963
20160425,Mallex Smith,CF,605480,bos,0,0,0,0.2437149482,0.1111726938,0.1922803665,0.4031311155,0.2,0.2994089927,0.2556543369,0.5555555556,0.6328585684,0.6923076923,0.881773399,0.4955752212,0.6923076923,0.8285714286,0.8242418182,0.0414764079,0.8981481481,0.7822580645,0.7222222222
20160425,Marcell Ozuna,CF,542303,lad,6,0.25,1,0.4555391838,0.3833224544,0.5137821231,0.4901065449,0.5666666667,0.4184262369,0.3395550233,0.8888888889,0.3804771841,0.1586538462,0.3743842365,0,0.1586538462,0.2,0.4545454545,0.0593607306,0.4074074074,0.2741935484,0.5
20160425,Rajai Davis,CF,434658,min,15,0.625,1,0.9238483592,1,1,0.9315068493,1,0.8895484565,0.2211064535,0.1111111111,0.4719223442,0.1923076923,0.1871921182,0.2155127538,0.1923076923,0.3142857143,0.3151509091,0.0243531202,0.2962962963,0.2580645161,0.2222222222
20160425,Randal Grichuk,CF,545341,ari,9,0.375,1,0.8912152052,0.8155923678,0.8733548319,0.8287671233,0.7,0.5424075954,1,0.6666666667,0.8684840787,0.5961538462,0.6650246305,0.6399791775,0.5961538462,0.4285714286,0.4909090909,0.6224315068,0.75,0.6532258065,0.25
